Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,Which of the following is the oldest Veda?,N/A,Rigveda,Samaveda,Yajurveda,Atharvaveda,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 1,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,Which period is specifically assigned to the Later Vedic Age?,N/A,a) 1500 BCE – 1000 BCE,1000 BCE – 600 BCE,600 BCE – 600 CE,1500 BCE – 600 BCE,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 2,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,Which was the most important form of property during the Early Vedic Age?,N/A,Cow,Horse,Land,Dasas,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 3,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,Which of the following books were not compiled/ written during the Later Vedic Age?,N/A,Ramayana,Mahabharata,Rigveda,Upanishads,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 4,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,Who was considered the ‘God of Rain’ during the Vedic Age?,N/A,Agni,Varun,Indra,Vayu,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 5,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,Which Ashrama belonged to the householder (when a person was married and raised children)?,N/A,Brahmacharya,Grihastha,Sannyasa,Vanaprastha,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 6,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,Which of the following was not an important God of the Later Vedic period?,N/A,Indra,Vishnu,Rudra,Brahma,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 7,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,What are Vedas?,N/A,Sayings of sages to whom hymns in praise of gods and goddesses were revealed.,Tales of deed of valour of great kings,Both (a) and (b),A work of Sanskrit grammar.,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 8,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,"Which of the following options is incorrect about the Later Vedic period?
I. The Later Vedic Period is the period between 1000 BC and 600 BC.
II. The two great Epics Ramayana and Mahabharata were written at this time.
III. The Rig Veda was composed at this time.",N/A,I and II,Only II,II and III,Only III,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 9,1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 5. Different Ways of Life: The Vedic Period,,,Multiple Choice Question (QPG) Test Paper,"Identify the class of people with the help of clues given.
I. These people did not perform sacrifices.
II. They were dark skinned.
III. They spoke different languages.",N/A,Aryans,Dasas,Brahmanas,Shudras,,Other,Hard ,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success Class 6 History 5  Different Ways of Life The Vedic Period MCQ 10,1
