Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 2,Moral Science,My Book of Life Skills,1,Always Be On Time,1,1
CBSE,Class 2,Moral Science,My Book of Life Skills,2,Be Kind To All,1,2
CBSE,Class 2,Moral Science,My Book of Life Skills,3,Be Truthful,1,3
CBSE,Class 2,Moral Science,My Book of Life Skills,4,Be Your Own Best Friend,1,4
CBSE,Class 2,Moral Science,My Book of Life Skills,5,Criticism & Praise,1,5
CBSE,Class 2,Moral Science,My Book of Life Skills,6,Determination & Resolve,1,6
CBSE,Class 2,Moral Science,My Book of Life Skills,7,Gratitude: The Best Atitude,1,7
CBSE,Class 2,Moral Science,My Book of Life Skills,8,Hygiene & Cleanliness,1,8
CBSE,Class 2,Moral Science,My Book of Life Skills,9,Our Motherland,1,9
CBSE,Class 2,Moral Science,My Book of Life Skills,10,Safety Comes First,1,10
