Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 9,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),1,Unit - I Introduction to IT-ITes Industry,1,1
CBSE,Class 9,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),2,Unit - II Data Entry and Keyboarding Skills,1,2
CBSE,Class 9,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),3,Unit - III Digital Documentation,1,3
CBSE,Class 9,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),4,Unit - IV Electronic Spreadsheet,1,4
CBSE,Class 9,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),5,Unit - V Digital Presentation,1,5
CBSE,Class 10,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),1,Unit - I Digital Documentation (Advanced),1,1
CBSE,Class 10,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),2,Unit - II Electronic Spreadsheet (Advanced),1,2
CBSE,Class 10,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),3,Unit - III Database Management System,1,3
CBSE,Class 10,Information Technology,Basics of Information Technology Open Office for (For Acad. Year 2023-24),4,Unit - IV Web Applications and Security,1,4
CBSE,Class 9,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),1,Unit-I Introduction to IT-ITes Industry,1,1
CBSE,Class 9,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),2,Unit -II Data Entry and Keyboarding Skills,1,2
CBSE,Class 9,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),3,Unit -lll Digital Documentation,1,3
CBSE,Class 9,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),4,Unit- IV Electronic Spreadsheet,1,4
CBSE,Class 9,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),5,Unit-V Digital Presentation,1,5
CBSE,Class 10,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),1,Unit - l Digital Documentation (Advanced),1,1
CBSE,Class 10,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),2,Unit - ll Electronic Spreadsheet (Advanced),1,2
CBSE,Class 10,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),3,Unit - lll Electronic Spreadsheet (Advanced),1,3
CBSE,Class 10,Information Technology,Concepts in Information Technology (For Acad. Year 2023-24),4,Unit - IV Web Applications and Security,1,4
CBSE,Class 9,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),1,Unit-I Introduction to IT-ITes Industry,1,1
CBSE,Class 9,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),2,Unit -II Data Entry and Keyboarding Skills,1,2
CBSE,Class 9,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),3,Unit -lll Digital Documentation,1,3
CBSE,Class 9,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),4,Unit -IV Electronic Spreadsheet,1,4
CBSE,Class 9,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),5,Unit-V Digital Presentation,1,5
CBSE,Class 10,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),1,Unit-1 Digital Documentation (Advanced),1,1
CBSE,Class 10,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),2,Unit -II Electronic Spreadsheet (Advanced},1,2
CBSE,Class 10,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),3,Unit-lll Database Management System,1,3
CBSE,Class 10,Information Technology,Fundamentals of Information Technology MS Office for (For Acad. Year 2023-24),4,Unit-IV Web Applications and Security,1,4
