Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Fill-in-the-blank,____________________________ the computer after using it.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Fill-in-the-blank,Always press the keys of the keyboard _________________________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Fill-in-the-blank,Do not _________________ or ________________ in the computer room.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Fill-in-the-blank,You should keep your computer _________________________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Fill-in-the-blank,You should not touch the when the _____________________ computer is ON.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Multiple Choice Questions,___________________ is used to switch ON or switch OFF the computer.,NA,Power button,Open button,Move button,None of these,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Multiple Choice Questions,___________________ means to close the computer.,NA,Open,Shut Down,Drag,Restart,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Multiple Choice Questions,Always sit _________________ in your chair in front of the computer.,NA,straight,bent,lying,None of these,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Multiple Choice Questions,You should keep the mouse on the _________________.,NA,game pad,mouse pad,touchpad,None of these,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Short Answer type Questions,Should you eat or drink in the computer room?,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 1,Computer Science,My Book of Computer Studies,Using Computers - Do’s and Don’ts,NA,NA,Short Answer type Questions,Where should you keep the mouse and how should you handle it?,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
