Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Multiple Choice Question (QPG) Test Paper,A house made of mud and straw is a,N/A,pucca house,kutcha house,temporary house,All of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :MCQ 1,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Multiple Choice Question (QPG) Test Paper,We wear woollen clothes in,N/A,summer season,rainy season,winter season,All of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :MCQ 2,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Multiple Choice Question (QPG) Test Paper,A tent is made of,N/A,cardboard,paper,thick cloth,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :MCQ 3,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Fill in the blank (QPG),We need a ___________to live in.,"Hints: houseboat,house,pucca,kutcha,caravan ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Fill in the blanks 1,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Fill in the blank (QPG),A__________house is made of mud and straw.,"Hints: houseboat,house,pucca,kutcha,caravan ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Fill in the blanks 2,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Fill in the blank (QPG),A_________ house is a strong house.,"Hints: houseboat,house,pucca,kutcha,caravan ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Fill in the blanks 3,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Fill in the blank (QPG),A _________ is a house on a boat.,"Hints: houseboat,house,pucca,kutcha,caravan ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Fill in the blanks 4,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Fill in the blank (QPG),A ___________is a house on wheels.,"Hints: houseboat,house,pucca,kutcha,caravan ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Fill in the blanks 5,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Short Answer Questions (QPG),What are some different types of houses you have seen?,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Short ans type ques 1,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Short Answer Questions (QPG),What type of clothes do you wear in winter to stay warm?,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Short ans type ques 2,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Short Answer Questions (QPG),What type of roofs you would see on houses in places with lots of snow?,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Short ans type ques 3,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Short Answer Questions (QPG),Write down the names of any two temporary houses.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Short ans type ques 4,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Short Answer Questions (QPG),Write down the names of any two permanent houses.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Short ans type ques 5,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Short Answer Questions (QPG),Why do we wear clothes? ,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Short ans type ques 6,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Long Answer Questions (QPG),"Rian lives in a house made of wood. There are no roads or parks around his
house. There is water all around. He can move his house. Name the kind of
house he lives in. Is it a temporary house or a permanent house?",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Long ans type ques 1,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,True or False (QPG),AlI of us do not need a house to I ive in.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :True and false 1,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,True or False (QPG),"A house made of bricks, cement and stones is called a pucca house.",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :True and false 2,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,True or False (QPG),People living in hilly areas build houses with flat roofs.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :True and false 3,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,True or False (QPG),We wear cotton clothes in summer season.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :True and false 4,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,True or False (QPG),An umbrella protects us from rain.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :True and false 5,1
CBSE,Class 2,Science,Illustrative Science,Chapter 7- Housing and Clothing,,,Activity Based Question QPG,Collect and paste pictures of different types of clothes people wear in summer and winter in your scrapbook.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 2 Chapter 7 Housing and Clothing :Activity Bases Question 1,1
