Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Two non-metals are likely to form covalent bond because,1," two non-metallic elements, with similar electronegativity will form covalent bond"," two non-metalallic elements, with similar electronegativity will form ionic bond.", the statement given in question is false.,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 1,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),A polar bond forms when,3, two polar atoms combine, the shared pair of protons are more attracted to one atom than the other, the shared pair of electrons are more attracted to one atom than the other,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 2,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),The number and bonds between two carbon atoms in CaC2 are :,3, single bond, double bond, triple bond,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 3,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),An element ‘A’ forms a chloride ACl4. The number of electrons in the valence shell of ‘A’ is,3,1,3,4,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 4,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following is not a covalent compound?,3, CO2, Cl2, Na2O,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 5,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following contains double bond?,1, Carbon dioxide, Chlorine, Water,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 6,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),"Hydrogen atoms, in a H2 not molecule ________ their electrons.",1, share, donate, accept,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 7,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),A covalent bond is formed when,2, transfer of electrons take place, sharing of electrons take place, both (a) and (b),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 8,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),"Carbon forms four covalent bonds by sharing its four valence electrons with four univalent atoms, e.g. hydrogen. After the formation of four bonds, carbon attains the electronic configuration of :",2, helium, neon, argon,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 9,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),"In double covalent bond, there is sharing of",2, A.2 electrons, B.4 electrons, C.6 electrons,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 10,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Condition for the formation of a covalent bond :,2, atoms should have two or more electrons in their outermost shell, atoms should have four or more electrons in their outermost shell, none of the above,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 11,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Oxygen molecule : Double bond : : Nitrogen molecule,3, single bond, double bond, triple bond,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 12,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following has triple bond?,3, CH4, CO2, N2,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 13,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Multiple covalent bonds exist in a molecule of,3, Fe, H2, N2,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 14,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),15. CH4 is a/an ___________ compound,2, ionic, covalent, coordinate covalent,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 15,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which term applies to a single molecule of a compound?,3, ionic bonding, metallic bonding, covalent bonding,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 16,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),The chemical bond in diamond is,2, ionic, covalent, coordinate,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 17,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Covalent bonds are formed when electrons are _________ between atoms and covalent compounds have __________ electrical conductivity.,2," shared, high"," shared, low"," transferred, high",None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 18,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Silicon has 4 electrons in the outermost orbit. In forming bonds :,3, it gains electrons, it loses electrons, C. it shares electrons,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 19,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Covalent compounds,3, have high melting and boiling point, are mostly soluble in water, are formed by the sharing of electrons in the bonding atoms,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 20,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Buckminsterfullerene is an allotropic form of,3, phosphorus, sulphur, carbon,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 21,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),"The property of an element, existing in various physical forms called ________",1, allotropy, catenation, both (a) and (b),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 22,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following is an allotropic form of carbon?,3, diamond, fullerene, both (a) and (b),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 23,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following is not a use of graphite?,3, electrodes, dry lubricant, high precision thermometers,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 24,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following is not an allotrope of carbon?,3, diamond, graphite, carbon dioxide,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 25,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Buckminister fullerene is an allotropic form of:,3, phosphorus, sulphur, carbon,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 26,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),The fullerene first one to be identified was __________ which has carbon atoms arranged in the shape of a football.,2, C – 20, C – 60, C – 100,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 27,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Diamonds can be synthesised by subjecting pure carbon to :,1, very high pressure and temperature, very high temperature and low pressure, low pressure and low temperature,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 28,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Catenation is defined as :,3, formation of double bond between the carbon atoms, the formation of four covalent bonds by carbon atoms, indefinite linking of carbon atoms,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 29,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),The property of an atom to form a bond with itself is known as :,2, isomerism, catenation, C. allotropy,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 30,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),The ability of an element to catenate is primarily based on the _________,2, mass of element, bond energy of the element to itself, bond energy of the element to others,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 31,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),"Due to nature of catenation, carbon can form:",3, open chain compounds as well as branched chain compounds, open chain compounds as well as closed chain compounds, both (a) and (b),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 32,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),"Amongst all elements in the periodic table, which element shows maximum catenation :",2, hydrogen, oxygen, carbon,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 33,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following is an example of catenation?,2, CH4, C2H6, CHO,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 34,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),"Self linking property of carbon, due to which it can form number of compounds is called __________.",2, isomerism, catenation, both (a) and (b),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 35,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),What are the two properties of carbon which led to the huge number of carbon compound we see around us?,1, (i) catenation (ii) tetravalency, (i) catenation (ii) penta valency, (i) covalency (ii) di-valency,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 36,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),The formation of chains by atoms of the same element is known as,3, nitration, condensation, catenation,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 37,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following element shows the property of catenation,1, C, Li, S,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 38,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Saturated carbon compounds contain a carbon-carbon,1, single bond, double bond, triple bond,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 39,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Hydrocarbons having single bonds are known as,1, saturated hydrocarbon, unsaturate hydrocarbon, alkyne,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 40,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Is the following compound saturated or unsaturated? CH3 CH2 CH2 CH CH CH3,2, saturated, unsaturated, both (a) and (b),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 41,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Hydrocarbons are made up of,3, carbon and sulphur, hydrogen and sulphur, carbon and hydrogen,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 42,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Which of the following is not a saturated hydrocarbon?,2, cyclohexane, benzene, butane,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 43,1
CBSE,Class 10,Science,NCERT Science,Chapter 4 Carbon and its Compounds,,,Multiple Choice Question (Online),Identify the unsaturated compounds from the following (i) propane (ii) propene (iii) propyne (iv) chloropropane,3, (i) and (ii), (ii) and (iv), (ii) and (iii),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 4 Carbon and its Compounds Multiple Choice Question (Online) 44,1
