Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Multiple Choice Question (QPG) Test Paper,"In first generation, computers used:",N/A,Transistors,Integrated circuits,Vacuum tubes,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers MCQ 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Multiple Choice Question (QPG) Test Paper,EN IAC is a ------generation computer.,N/A,First,Second,Third,All of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers MCQ 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Multiple Choice Question (QPG) Test Paper,Third generation computers were characterised by the presence of:,N/A,Transistors,Vacuum tubes,ICs,All of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers MCQ 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Multiple Choice Question (QPG) Test Paper,PDP-8 is an example of:,N/A,Supercomputer,Personal computer,Minicomputer,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers MCQ 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Multiple Choice Question (QPG) Test Paper,VAX is an example of a:,N/A,Supercomputer,Mainframe computer,Minicomputer,All of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers MCQ 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,True or False (QPG),"In fifth generation computers, vacuum tubes were used.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers True and false 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,True or False (QPG),Second generation computers were smaller and cheaper than the first generation computers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers True and false 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,True or False (QPG),UNIVAC is a second generation computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers True and false 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,True or False (QPG),PDP-11 is an example of third generation computers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers True and false 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,True or False (QPG),Mainframe computers are used in large organisations.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers True and false 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Fill in the blank (QPG),Microprocessor was used in the ________ generation computers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Fill in the blanks 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Fill in the blank (QPG),IBM 7090 is a ________ generation computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Fill in the blanks 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Fill in the blank (QPG),The________ was developed by Jack Kilby.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Fill in the blanks 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Fill in the blank (QPG),_______generation computers are mostly useful in Robotics.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Fill in the blanks 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Fill in the blank (QPG),Cray-I is a _______,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Fill in the blanks 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Short Answer Questions (QPG),Describe three characteristics of the first generation computers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Short answer type questions 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Short Answer Questions (QPG),State two features of the third generation computers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Short answer type questions 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Short Answer Questions (QPG),What is a supercomputer?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Short answer type questions 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Short Answer Questions (QPG),Give two examples of minicomputer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Short answer type questions 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Short Answer Questions (QPG),Distinguish between the mainframe computers and microcomputers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Short answer type questions 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Activity Based Question QPG,Nina is working in Punjab National Bank. Which type of computer is she using to store the customer's data?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Activity based questions 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Activity Based Question QPG,Which type of computer do the weather forecasting agency use to forecast the weather conditions?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Activity based questions 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 1. Evolution of Computers,,,Project Questions QPG,"Collect the names of the computers of each generation (first, second, third and fourth) and write them in your notebook along with pictures.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 1 Evolution of Computers Project question,1
