Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Social Studies, Illustrative Social Studies, Chapter 4- Good Manners and Good Habits,,, Short Answer Questions (QPG),How can you be polite with others?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 1_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Short Answer Questions (QPG),How can you be a good listener?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 1_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Short Answer Questions (QPG),Describe one good personal hygiene habit of yours.,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 1_3,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),"If we do something wrong, we should say sorry/thank you.",N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 2_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),When we get up in the morning we should say Good morning/night.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 2_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),"If someone helps us, we should say thank you/sorry.",N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 2_3,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),We must get up early/late in the morning.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 2_4,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),We should brush our teeth once/twice a day.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 2_5,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),We should speak softly/loudly to everyone.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 2_6,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),Do you wish your elders?,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 3_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),Where do you throw the garbage,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 3_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),If someone gives you something then what should you say?,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 3_3,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),Do you brush your teeth twice a day?,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 3_4,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),Do you keep your house clean?,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 3_5,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,One Word Answer (QPG),For how many hours do you watch TV?,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 3_6,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Fill in the blank (QPG),H ______ BI ______ S ,N/A,,,,,,Weight6,Hard,Test Learning Outcome 1,Hard, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 6_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Fill in the blank (QPG),M ______ N ______ ERS,N/A,,,,,,Weight6,Hard,Test Learning Outcome 1,Hard, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 6_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Fill in the blank (QPG),P ______ EA ______ E,N/A,,,,,,Weight6,Hard,Test Learning Outcome 1,Hard, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 6_3,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Fill in the blank (QPG),PL ______ Y,N/A,,,,,,Weight6,Hard,Test Learning Outcome 1,Hard, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 6_4,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Fill in the blank (QPG),L ______ V ______ ,N/A,,,,,,Weight6,Hard,Test Learning Outcome 1,Hard, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 6_5,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Fill in the blank (QPG),PL ______ ______ K,N/A,,,,,,Weight6,Hard,Test Learning Outcome 1,Hard, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 6_6,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4- Good Manners and Good Habits,,,Fill in the blank (QPG),OB ______ Y ,N/A,,,,,,Weight6,Hard,Test Learning Outcome 1,Hard, Illustrative Social StudiesClass 1 Chapter 4- Good Manners and Good Habits Short Answer Questions (QPG) 6_7,1
