Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 1,Computer Science,Computer Science Success 2024,1,Chapter 1. Computer - A Machine,1,1
CBSE,Class 1,Computer Science,Computer Science Success 2024,2,Chapter 2. Parts of a Computer,1,2
CBSE,Class 1,Computer Science,Computer Science Success 2024,3,Chapter 3. Uses of Computers,1,3
CBSE,Class 1,Computer Science,Computer Science Success 2024,4,Chapter 4. Keyboard and Its Keys,1,4
CBSE,Class 1,Computer Science,Computer Science Success 2024,5,Chapter 5. Using a Mouse,1,5
CBSE,Class 1,Computer Science,Computer Science Success 2024,6,Chapter 6. Introduction to Paint,1,6
CBSE,Class 1,Computer Science,Computer Science Success 2024,7,Chapter 7. Coding with ScratchJr,1,7
CBSE,Class 2,Computer Science,Computer Science Success 2024,1,Chapter 1. Computer - A Smart Machine ,1,1
CBSE,Class 2,Computer Science,Computer Science Success 2024,2,Chapter 2. Uses of Computer,1,2
CBSE,Class 2,Computer Science,Computer Science Success 2024,3,Chapter 3. Parts of a Computer,1,3
CBSE,Class 2,Computer Science,Computer Science Success 2024,4,Chapter 4. Know About Keyboard,1,4
CBSE,Class 2,Computer Science,Computer Science Success 2024,5,Chapter 5. Handling a Mouse,1,5
CBSE,Class 2,Computer Science,Computer Science Success 2024,6,Chapter 6. Drawing and Coloring Paint,1,6
CBSE,Class 2,Computer Science,Computer Science Success 2024,7,Chapter 7. Storage Devices,1,7
CBSE,Class 2,Computer Science,Computer Science Success 2024,8,Chapter 8. More on ScratchJr,1,8
CBSE,Class 3,Computer Science,Computer Science Success 2024,1,Chapter 1. How Computer Works? ,1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,2,Chapter 2. Computer Hardware and Software ,1,2
CBSE,Class 3,Computer Science,Computer Science Success 2024,3,Chapter 3. Getting Around in Windows 10 ,1,3
CBSE,Class 3,Computer Science,Computer Science Success 2024,4,Chapter 4. Introduction to Word 2016 ,1,4
CBSE,Class 3,Computer Science,Computer Science Success 2024,5,Chapter 5. Arrangement and Formatting of Text in Word 2016 ,1,5
CBSE,Class 3,Computer Science,Computer Science Success 2024,6,Chapter 6. Working with Paint ,1,6
CBSE,Class 3,Computer Science,Computer Science Success 2024,7,Chapter 7. Introduction to Scratch ,1,7
CBSE,Class 3,Computer Science,Computer Science Success 2024,8,Chapter 8. Simple Moves of Sprites ,1,8
CBSE,Class 5,Computer Science,Computer Science Success 2024,1,Chapter 1. Evolution of Computers ,1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,2,Chapter 2. More on Windows 10 ,1,2
CBSE,Class 5,Computer Science,Computer Science Success 2024,3,Chapter 3. Tables in Word 2016 ,1,3
CBSE,Class 5,Computer Science,Computer Science Success 2024,4,Chapter 4. Introduction to Excel 2016 ,1,4
CBSE,Class 5,Computer Science,Computer Science Success 2024,5,Chapter 5. Editing a Worksheet ,1,5
CBSE,Class 5,Computer Science,Computer Science Success 2024,6,Chapter 6. Formatting Presentation,1,6
CBSE,Class 5,Computer Science,Computer Science Success 2024,7,Chapter 7. EmiI and other Internet Services,1,7
CBSE,Class 5,Computer Science,Computer Science Success 2024,8,Chapter 8. Programming In Scratch ,1,8
CBSE,Class 5,Computer Science,Computer Science Success 2024,9,Chapter 9. Enhancing a Presentation,1,9
CBSE,Class 6,Computer Science,Computer Science Success 2024,1,Chapter 1. Computer Languages ,1,1
CBSE,Class 6,Computer Science,Computer Science Success 2024,2,Chapter 2. Mail Merge in Word 2016,1,2
CBSE,Class 6,Computer Science,Computer Science Success 2024,3,Chapter 3. Formulas and Functions in Excel 2016,1,3
CBSE,Class 6,Computer Science,Computer Science Success 2024,4,Chapter 4. Introduction to GIMP,1,4
CBSE,Class 6,Computer Science,Computer Science Success 2024,5,Chapter 5. Creative with GIMP,1,5
CBSE,Class 6,Computer Science,Computer Science Success 2024,6,Chapter 6. Algorithms and Flowcharts,1,6
CBSE,Class 6,Computer Science,Computer Science Success 2024,7,Chapter 7. Introduction to Python,1,7
CBSE,Class 6,Computer Science,Computer Science Success 2024,8,Chapter 8. Computer Virus ,1,8
CBSE,Class 6,Computer Science,Computer Science Success 2024,9,Chapter 9. Internet of Things (loT) ,1,9
CBSE,Class 6,Computer Science,Computer Science Success 2024,10,Chapter 10. Introduction to Artificial Intelligence,1,10
CBSE,Class 7,Computer Science,Computer Science Success 2024,1,Chapter 1. Number System,1,1
CBSE,Class 7,Computer Science,Computer Science Success 2024,2,Chapter 2. Charts in Excel 2016 ,1,2
CBSE,Class 7,Computer Science,Computer Science Success 2024,3,Chapter 3. Advanced Features of Excel 2016 ,1,3
CBSE,Class 7,Computer Science,Computer Science Success 2024,4,"Chapter 4. Computer Crime, Ethics and Security ",1,4
CBSE,Class 7,Computer Science,Computer Science Success 2024,5,Chapter 5. Introducing Krita ,1,5
CBSE,Class 7,Computer Science,Computer Science Success 2024,6,Chapter 6. Layers and Animation in Krita,1,6
CBSE,Class 7,Computer Science,Computer Science Success 2024,7,Chapter 7. Introduction to HTML,1,7
CBSE,Class 7,Computer Science,Computer Science Success 2024,8,Chapter 8. More on HTML ,1,8
CBSE,Class 7,Computer Science,Computer Science Success 2024,9,Chapter 9. More on Python,1,9
CBSE,Class 7,Computer Science,Computer Science Success 2024,10,Chapter 10. Robotics,1,10
CBSE,Class 8,Computer Science,Computer Science Success 2024,1,Chapter 1. Computer Network ,1,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,2,Chapter 2. MYSQL ,1,2
CBSE,Class 8,Computer Science,Computer Science Success 2024,3,Chapter 3. Learning Canva ,1,3
CBSE,Class 8,Computer Science,Computer Science Success 2024,4,Chapter 4. Tables in HTML ,1,4
CBSE,Class 8,Computer Science,Computer Science Success 2024,5,Chapter 5. CSS 3 ,1,5
CBSE,Class 8,Computer Science,Computer Science Success 2024,6,Chapter 6. Conditional Statements ,1,6
CBSE,Class 8,Computer Science,Computer Science Success 2024,7,Chapter 7. Sway ,1,7
CBSE,Class 8,Computer Science,Computer Science Success 2024,8,Chapter 8. App Development ,1,8
CBSE,Class 8,Computer Science,Computer Science Success 2024,9,Chapter 9. Introduction to Data ,1,9
CBSE,Class 8,Computer Science,Computer Science Success 2024,10,Chapter 10. Cloud Computing ,1,10
CBSE,Class 8,Computer Science,Computer Science Success 2024,11,Chapter 9. Enhancing a Presentation,1,11
