Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
ICSE,Class 2,Mathematics,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,____________+ 90 = 100.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Computer Science,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,11 tens =__________________hundred + 1 ten,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,2 hundreds + 16 tens = 3 hundreds +_______________tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,32 + 84 =_________________+,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,32 tens =_________________hundreds + 2 tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,4 hundreds + 20 tens = 6 hundreds +_______________tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,50 +____________________= 8 tens.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,50 more than 80 is _________________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Fill in the Blanks,60 + 30 = 30 +________________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Long Answer type Questions,A jar contains 53 toffees and another jar contains 67 toffees. How many toffees are there in the two jars ?,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Long Answer type Questions,In a class there are 45 boys and 38 girls. How many students are there in the class ?,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Long Answer type Questions,"In a marriage party, there are 56 men and 47 women. How many persons are there in the party ?",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Long Answer type Questions,"In a room there are 26 books, 14 notebooks and 15 pens. How many things are there in the room ?",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,HINDI,Foundation Mathematics,Chapter 2 Addition,NA,NA,Long Answer type Questions,"Mansi has 32 stamps, Vansh has 28 stamsps and Ashok has 16 stamps. How many stamps they have altogether.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
