Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, What is a nuclear family?, A family that has one set of parents and their children, A family with more than one set of parents and their children, A family that has one set of parents and their children, A family with no parents and their children, A family with one parent and their children,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, What is a joint family?, A family with more than one set of parents and their children, A family with one set of parents and their children, A family with more than one set of parents and their children, A family with no parents and their children, A family with one parent and their children,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, What is a single parent family?," A family with one parent, either a mother or a father", A family with one set of parents and their children, A family with more than one set of parents and their children," A family with one parent, either a mother or a father", A family with no parents and their children,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, What is the difference between a nuclear family and a joint family?," A nuclear family has one set of parents and their children, while a joint family has more than one set of parents and their children"," A nuclear family has more than one set of parents and their children, while a joint family has one set of parents and their children"," A nuclear family has one set of parents and their children, while a joint family has more than one set of parents and their children"," A nuclear family has no parents and their children, while a joint family has one set of parents and their children"," A nuclear family has one set of parents and their children, while a joint family has no parents",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, What are some common family routines that help in organizing daily life and creating a sense of predictability and consistency for children?," Morning routines, getting ready for school routine, getting home from school/homework routine, dinner time routine"," Morning routines, getting ready for school routine, getting home from school/homework routine, dinnertime routine"," Weekly vacation routines, one-on-one time with a child, extended family/friends time, workout routine"," Monthly check-in routines, bedtime routine, weekend planning routine, cleaning routine"," Afternoon snack routine, playtime routine, TV time routine, bedtime story routine",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper,"  During which season do flowers typically bloom, and the weather becomes warmer, bringing about a sense of new energy and excitement?", Spring, Winter, Spring, Summer, Autumn,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, What additional task is highlighted as a change in home responsibilities during sunny days in summer?, Drying wet clothes, Snow removal, Watering plants, Drying wet clothes, Turning on the heater,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper," What is a common task associated with autumn, particularly when the leaves change color and the air becomes clear?", Preparing different recipes, Planting flowers, Decorating for Halloween, Preparing different recipes, Setting up outdoor furniture,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, Why is the school considered a child's second home?," Familiarity, care, and a learning environment", Abundance of toys and games," Familiarity, care, and learning environment", Strict disciplinary measures, Limited outdoor activities,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
CBSE,Class 4,Social Studies,Illustrative Social Studies,Chapter 1 Family Connections,,,Multiple Choice Question (QPG) Test Paper, What is the crucial role of family members in a child's overall development?," Providing love, support, and a loving environment at home", Arranging playdates with friends," Providing love, support, and a loving environment at home", Purchasing the latest gadgets for the child, Taking the child on frequent vacations,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 4 Chapter 1 Test Paper Generator,1
