Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 6,English,Elementary English Grammar and Composition ,1,ACTIVE AND PASSIVE VOICE,1,1
CBSE,Class 6,English,Elementary English Grammar and Composition ,2,AGREEMENT OF THE VERB WITH THE SUBJECT,1,2
CBSE,Class 6,English,Elementary English Grammar and Composition ,3,COMPARISON OF ADJECTIVES,1,3
CBSE,Class 6,English,Elementary English Grammar and Composition ,4,COMPARISON OF ADVERBS,1,4
CBSE,Class 6,English,Elementary English Grammar and Composition ,5,CONJUNCTIONS : KINDS OF CONJUNCTIONS,1,5
CBSE,Class 6,English,Elementary English Grammar and Composition ,6,INTERJECTIONS,1,6
CBSE,Class 6,English,Elementary English Grammar and Composition ,7,MORE ABOUT PREPOSITIONS,1,7
CBSE,Class 6,English,Elementary English Grammar and Composition ,8,NOUNS : CASE,1,8
CBSE,Class 6,English,Elementary English Grammar and Composition ,9,NOUNS : GENDER,1,9
CBSE,Class 6,English,Elementary English Grammar and Composition ,10,NOUNS : KINDS OF NOUNS,1,10
CBSE,Class 6,English,Elementary English Grammar and Composition ,11,NOUNS : NUMBER,1,11
CBSE,Class 6,English,Elementary English Grammar and Composition ,12,PREPOSITIONS,1,12
CBSE,Class 6,English,Elementary English Grammar and Composition ,13,PRONOUNS : KINDS OF PRONOUNS,1,13
CBSE,Class 6,English,Elementary English Grammar and Composition ,14,"PRONOUNS : NUMBER, GENDER AND CASE",1,14
CBSE,Class 6,English,Elementary English Grammar and Composition ,15,SIMPLE FUTURE TENSE,1,15
CBSE,Class 6,English,Elementary English Grammar and Composition ,16,SIMPLE PAST TENSE,1,16
CBSE,Class 6,English,Elementary English Grammar and Composition ,17,TENSES,1,17
CBSE,Class 6,English,Elementary English Grammar and Composition ,18,THE ‘PEFECT’ TENSES,1,18
CBSE,Class 6,English,Elementary English Grammar and Composition ,19,"THE PRESENT, PAST AND FUTURE CONTINUOUS TENSES",1,19
CBSE,Class 6,English,Elementary English Grammar and Composition ,20,THE SENTENCE,1,20
CBSE,Class 6,English,Elementary English Grammar and Composition ,21,THE USES OF THE TENSES : SIMPLE PRESENT TENSE,1,21
CBSE,Class 6,English,Elementary English Grammar and Composition ,22,USE OF ARTICLES,1,22
CBSE,Class 6,English,Elementary English Grammar and Composition ,23,VERBS : KINDS OF VERBS,1,23
CBSE,Class 7,English,Elementary English Grammar and Composition ,1,ADJECTIVES,1,1
CBSE,Class 7,English,Elementary English Grammar and Composition ,2,DETERMINERS,1,2
CBSE,Class 7,English,Elementary English Grammar and Composition ,3,NOUNS,1,3
CBSE,Class 7,English,Elementary English Grammar and Composition ,4,PRONOUNS,1,4
CBSE,Class 7,English,Elementary English Grammar and Composition ,5,THE FUTURE TENSE,1,5
CBSE,Class 7,English,Elementary English Grammar and Composition ,6,THE PAST TENSE,1,6
CBSE,Class 7,English,Elementary English Grammar and Composition ,7,THE PRESENT TENSE,1,7
CBSE,Class 7,English,Elementary English Grammar and Composition ,8,THE SENTENCE,1,8
CBSE,Class 7,English,Elementary English Grammar and Composition ,9,VERBS,1,9
