Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,700+70+7 = _________.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,900+20+7 = __________.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,Compare the following : 333______333.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,Compare the following : 930________309.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,Complete the sequence by skip counting of 3 : 417 | 420 | ______ | ______ | ______ |.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,Numerals for three hundred fifty is ________.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,The expanded form of 480 is _________.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,The place value of 0 in 803 is ___________.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,Write before and after number: _______999_______.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Fill in the Blanks,Write the between number : 918______920.,NA,NULL,NULL,NULL,NULL,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,Compare the following: 340 _______ 403.,NA,<,>,=,None of these,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,"Complete the sequence: 230, 240, ______, _______, _______ , 280",NA,"240, 245, 250","250, 255, 260","250, 260, 270","245, 255, 265",NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,"In ____, 898, _____ the blanks can be filled with.",NA,"888, 889","897, 899","879, 880","880, 888",NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,Which of the following is correct form for 200 + 30 + 9?,NA,209,239,293,209,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,Which of the following is the greatest number: 245 | 862 | 670 | 311 | 432,NA,670,245,311,862,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,"Complete the sequance : 430, _______, ________, ________, 470.",NA,"450, 470, 490","440, 450, 460","460, 480, 500","440, 460, 450",NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,"In ____, 678, _____ the blanks can be filled with.",NA,"767, 769","677, 679","876, 878","677, 690",NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Multiple Choice Questions,In 615 ______617 the blanks can be filled with.,NA,614,618,616,716,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
