Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,Multiple Choice Question (QPG) Test Paper,"In which year, the term bluetooth was proposed?",N/A,1996,1997,1998,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: MCQ 1,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,Multiple Choice Question (QPG) Test Paper,"In a computer _______________, all computers are peers and there is no master-slave relationship between any two computers.",N/A,Internet,Network,Game,All of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: MCQ 2,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,Multiple Choice Question (QPG) Test Paper,___________________ pair cable is commonly used medium for networking.,N/A,Optical,Coaxial,Twisted,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: MCQ 3,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,Multiple Choice Question (QPG) Test Paper,What does LAN expand to?,N/A,Local Access Network,Localised Attribute Network,Local Area Network,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: MCQ 4,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,Multiple Choice Question (QPG) Test Paper,Which kind of network can span countries and even continents?,N/A,LAN,CAN,WAN,All of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: MCQ 5,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,Multiple Choice Question (QPG) Test Paper,Who invented coaxial cable?,N/A,Oliver,Einstein,Bill gates,All of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: MCQ 6,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,True or False (QPG),Wi-Fi stands for Wireless Fiction.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: True and false 1,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,True or False (QPG),Bluetooth technology was developed by Ericsson.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: True and false 2,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,True or False (QPG),"A website is a group of interrelated web pages related to single organisation, cause, institute, etc.",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: True and false 3,1
CBSE,Class 8,Computer Science,Computer Science Success 2024,Chapter 1. Computer Network,,,True or False (QPG),"Using a switch, there is a direct communication path between any two computers of the network.",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 8 Chapter 1. Computer Network: True and false 4,1
