Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     What is the main purpose of eating food?,      To provide energy and nutrients,      To play games,      To watch TV,      To provide energy and nutrients,      To make our stomach full,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     What is the main purpose of eating food?,      To provide energy and nutrients,      To play games,      To watch TV,      To provide energy and nutrients,      To make our stomach full,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,2
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     Which of the following is a component of balanced food?,      Fruits and vegetables,      Candy,      Ice cream,      Fruits and vegetables,      Potato chips,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,3
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     Why is it important to have a balanced diet?,      To get all necessary nutrients,      To eat more sweets,      To have fun,      To get all necessary nutrients,      To skip meals,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,4
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,"     What does the term ""body-building"" refer to in our food?",      A type of nutrient that helps build and repair our body,      Something sweet,      A type of nutrient that helps build and repair our body,      A kind of game,      A colorful vegetable,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,5
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     Which food group does bread belong to?,      Grains,      Sweets,      Dairy,      Grains,      Fruits,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,6
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     What is the main nutrient found in fruits?,      Vitamins,      Protein,      Carbohydrates,      Vitamins,      Fats,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,7
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     Why is it important to drink water every day?,      To keep our body hydrated and help it function properly,      To make our clothes wet,      To keep our body hydrated and help it function properly,      To wash our hands,      To play in the rain,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,8
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     Which of the following is a source of calcium?,      Milk,      Chicken,      Milk,      Chocolate,      Orange,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,9
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,     What should be the main focus of a healthy meal?,      Including all types of food,      Eating as fast as possible,      Eating only sweets,      Including all types of food,      Eating only one type of food,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,10
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 3. Food,,,Multiple Choice Question (QPG) Test Paper,"                         What does the term ""balanced diet"" mean?",      Eating a variety of foods containing all nutrients,      Eating only one type of food,      Eating too much junk food,      Eating a variety of foods containing all nutrients,      Skipping meals,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 3 MCQ,11
