Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,What is the natural place where an animal lives and reproduces called?,Habitat,Adaptation,Habitat,Protection,Reproduction,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,Which of the following is NOT a factor influencing adaptations in animals?,Digestion,Habitat,Food,Protection,Digestion,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,What are animals without a backbone called?,Invertebrates,Vertebrates,Invertebrates,Amphibians,Terrestrial,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,Which type of animal lives in deserts and has thick skin and little hair?,Desert animals,Aquatic animals,Arboreal animals,Terrestrial animals,Desert animals,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,Which adaptation helps polar bears stay warm in cold Arctic regions?,Blubber,Thick fur,Blubber,Webbed feet,Hollow bones,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 5,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,What do animals with gills use to breathe in water?,Gills,Lungs,Fins,Gills,Blubber,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 6,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,What type of animals lay eggs in water and have webbed feet?,Aquatic animals,Terrestrial animals,Aquatic animals,Arboreal animals,Aerial animals,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 7,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,Which animals spend most of their time on trees?,Arboreal animals,Aquatic animals,Arboreal animals,Aerial animals,Terrestrial animals,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 8,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,"What adaptation do birds, bats, and some insects have for flying?",Hollow bones,Thick fur,Webbed feet,Hollow bones,Blubber,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 9,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Multiple Choice Question (QPG) Test Paper,What is the ability of animals to merge with their surroundings called?,Camouflage,Camouflage,Migration,Protection,Adaptation,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :MCQ 10,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),Animals that do not have a backbone are called _______.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),Animals that live on land are called _______ animals.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),"Tigers, lions, elephants, zebras, and giraffes are examples of _______ animals.",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),Animals that live in water are called _______ animals.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),Penguins are found in _______.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 5,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),Animals such as frogs and lizards cannot withstand _______ winters.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 6,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),Some animals such as crocodiles and snails sleep for a long time in summer in a cool and shady place. This is called _______.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 7,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),"Animals such as bees, lions, and ants show _______ behaviour.",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 8,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),Animals have also adapted themselves for _______ from their enemies.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 9,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,Fill in the blank (QPG),"The ability of animals to merge with their surroundings, making them difficult to spot, is called _______.",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :Fill in the blanks 10,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Penguins are found in the Arctic regions. ,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Polar bears have thick fur on their bodies which keeps them cool.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),A group of bees is called a swarm.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Animals such as zebras and tigers can change their body color to match their surroundings. ,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Animals such as deer and kangaroo can run very fast to escape from their enemies. ,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 5,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Animals such as chameleons can merge with their surroundings. ,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 6,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),"Horses, dogs, camels, cats, cows, and goats are examples of wild animals. ",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 7,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Penguins have a layer of fat called blubber under their skin.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 8,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Honeybees live in highly organized colonies exhibiting division of labor. ,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 9,1
CBSE,Class 4,Science,Illustrative Science,Chapter 4- Adaptations and Behaviour of Animals,,,True or False (QPG),Animals such as hyenas and vultures eat the dead bodies of other animals. ,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 4 Adaptation and Behaviour of Animals :True and false 10,1
