Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Multiple Choice Question (QPG) Test Paper,What is the input stage in washing dirty clothes?,N/A,The process of washing,The clean clothes,"Dirty clothes, water and detergent powder",All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Multiple Choice Question (QPG) Test Paper 1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Multiple Choice Question (QPG) Test Paper,What will happen in a computer aft er input is taken and processing has been done?,N/A,Output will be produced,Input is taken again,More processing is done,All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Multiple Choice Question (QPG) Test Paper 2,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Multiple Choice Question (QPG) Test Paper,What does ‘P’ stand for in IPO?,N/A,Power,Processing,Part,All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Multiple Choice Question (QPG) Test Paper 3,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,True or False (QPG),"In computer, tasks are done using IPO.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? True or False (QPG) 1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,True or False (QPG), We also follow IPO in our daily life.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? True or False (QPG) 2,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,True or False (QPG),"To make a glass of juice, an orange is an input.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? True or False (QPG) 3,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,True or False (QPG),CPU stands for Control Process Unit.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? True or False (QPG) 4,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,True or False (QPG),Speakers are an example of input device.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? True or False (QPG) 5,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Fill in the blank (QPG),The result given by the computer after processing is called________________ .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Fill in the blank (QPG) 1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Fill in the blank (QPG)," In order to express 3 added to 2, ________________ sign must be used.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Fill in the blank (QPG) 2,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Fill in the blank (QPG)," In IPO, I stands for________________  .",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Fill in the blank (QPG) 3,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Short Answer Questions (QPG),Show how placing a phone call to someone is same as IPO.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Short Answer Questions (QPG) 1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Short Answer Questions (QPG),Define the term input.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Short Answer Questions (QPG) 2,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Short Answer Questions (QPG),Expand the term IPO.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Short Answer Questions (QPG) 3,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Activity Based Question QPG,Yachna is making tea. Explain to her how the process of making tea can be divided into Input ? Process ? Output.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Activity Based Question QPG 1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 1. How Computer Works?,,,Activity Based Question QPG,Your mother washes your clothes. Note how the process of washing clothes can be expressed as Input ? Process ? Output.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 1. How Computer Works? Activity Based Question QPG 2,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 2. Computer Hardware and Software,,,Multiple Choice Question (QPG) Test Paper,Which of the following are the physical components of a computer system which you can touch and feel?,N/A,Software,Hardware,Operating system,All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 2. Computer Hardware and Software Multiple Choice Question (QPG) Test Paper 1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 2. Computer Hardware and Software,,,Multiple Choice Question (QPG) Test Paper,Which of the following is an input device?,N/A,Monitor,CD,Mouse,All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 2. Computer Hardware and Software Multiple Choice Question (QPG) Test Paper 2,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 2. Computer Hardware and Software,,,Multiple Choice Question (QPG) Test Paper,"Which of the following is used to create presentati ons by including text, graphics, animati on, sound, video, etc.?",N/A,Presentati on graphics soft ware,DBMS,Electronic spreadsheet,All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 2. Computer Hardware and Software Multiple Choice Question (QPG) Test Paper 3,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 2. Computer Hardware and Software,,,Multiple Choice Question (QPG) Test Paper,Which of these is an application software?,N/A,Word,DOS,Unix,All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 2. Computer Hardware and Software Multiple Choice Question (QPG) Test Paper 4,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 2. Computer Hardware and Software,,,Multiple Choice Question (QPG) Test Paper,A set of instructions given to a computer is called ______________.,N/A,Software,Hardware,None of these,All of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 2. Computer Hardware and Software Multiple Choice Question (QPG) Test Paper 5,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 2. Computer Hardware and Software,,,Fill in the blank (QPG),___________________is fixed inside the system cabinet.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 2. Computer Hardware and Software Fill in the blank (QPG) 1,1
CBSE,Class 3,Computer Science,Computer Science Success 2024,Chapter 2. Computer Hardware and Software,,,Fill in the blank (QPG),Recovery drive allows you to take the ___________________copy of data or information.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success 2024 Chapter 2. Computer Hardware and Software Fill in the blank (QPG) 2,1
