Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Identify the type of reaction: 2H2O ? 2H2 + O2,2, Synthesis reaction, Decomposition reaction, Single replacement reaction,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 25,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Identify the type of reaction: N2 + 3H2 ???????? 2NH3,1, Combination reaction, Decomposition reaction, Single Replacement reaction,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 26,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Which of the following compounds will give a decomposition reaction in the presence of sunlight?,3, NaCl, KCl, AgCl,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 27,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Consider the reaction: CuSO4 + Fe ? FeSO4 + Cu  This is an example of:,2, Decomposition reaction, Displacement reaction, Double displacement reaction,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 28,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),You are provided with a chemical reaction: KBr(aq) + AgNO3(aq) ? KNO3(aq) + AgBr(s) This equation represents:,3, Decomposition reaction, Combination reaction, Double displacement reaction,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 29,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Which of the following is an example of photolytic decomposition?,3, ZnO + C ? Zn + CO, CuSO4 + Zn ? ZnSO4 + Cu, 2AgBr ? 2Ag + Br2,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 30,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),(i) Reaction between calcium oxide and water is _________ reaction. (ii) When mercuric oxide is strongly heated __________ reaction occurs.,1, (i) Combination (ii) Decomposition, (i) Combination (ii) Combination, (i) Decomposition (ii) Combination,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 31,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Which reaction is an example of a double replacement reaction?,2, 2K + F2 ? 2KF2, NaCl + AgNO3 ? AgCl + NaNO3, 2Al + 6HCl ? 2AlCl3 + 3H2,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 32,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Metals displace _________ from HCl and H2SO4.,3, SO2 , O2, H2,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 33,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online),Among the given reactions which is a redox reaction?,1, CuO(s) + H2(g) ? Cu(s) + H2O(l), 2Cu(s) + O2(g) + 2CuO(s), C(s) + 2H2(g) ? CH2(g),None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 34,1
