Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),A triangle can be constructed when it&rsquo;s three __________ are given.</strong>  ,1, Sides  , Angles  , Vertices  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 11,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),What type of triangle can be constructed if one side is known?</strong>  ,2, Scalene triangle  , Equilateral triangle  , Right angled triangle  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 12,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),To construct a triangle we must know at least its __________ parts.</strong>  ,2, Two  , Three  , Five  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 13,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),For which of the following condition the construction of a triangle is not possible?</strong>  ,3, If two sides and angle included between them is not given  , If its three sides are given  , If the sum of the lengths of any two sides of a triangle is less than the length of the third side.  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 14,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),Which of the following can be the length of BC required to construct the triangle ABC such that AC = 7.4 cm and AB = 5 cm?</strong>  ,2, 3.5 cm  ,2.1,4.7,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 15,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),"The construction of a triangle <span class=""math-tex"">\(",2,\Delta\)</span>ABC in which BC = 6 cm DA = 50&deg; is not possible when difference of BC and AC is equal to:</strong>  , 4.6 cm  , 6.4 cm  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 16,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),The construction of the triangle ABC is possible if it is given that BC = 4 cm &ang;C = 60&deg; and the difference of AB and AC is:</strong>  ,1, 4.5 cm  , 3 cm  , 2.5 cm  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 17,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),Which of the following set of lengths can be the sides of a triangle?</strong>  ,2, 2 cm 4 cm 1.9 cm  , 5.5 cm 6.5 8.9 cm  , 1.6 cm 3.7 cm 5.3 cm  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 18,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),Which of the following sets of angles can be the angles of a triangle?</strong>  ,3, 30&deg; 60&deg; 80&deg;  , 40&deg; 60&deg; 70&deg;  , 50&deg; 30&deg; 100&deg;  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 19,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),If the construction of a triangle ABC in which AB = 6 cm &ang;A = 70&deg; and &ang;B = 40&deg; is possible&nbsp;then find the measure of &ang;C</strong>  ,2, 40&deg;  , 70&deg;  , 80&deg;  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 20,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),If <em>a</em> <em>b</em> and <em>c</em> are the lengths of the three sides of a triangle then which of the following is true?</strong>  ,2, <em>a</em> + <em>b</em> &lt; <em>c</em>  , <em>a</em> &ndash; <em>b</em> &lt; <em>c</em>  , <em>a</em> + <em>b</em> = <em>c</em>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 21,1
