Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,Short Answer type Questions,Why do birds build nests?,N/A,N/A,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,True or False,A duck has a long and sharp beak.,N/A,N/A,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,True or False,A parrot has a strong and hooked beak.,N/A,N/A,copper,stone,iron,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,True or False,A tailor bird makes a beautiful nest.,N/A,N/A,Palaeolithic Period,Mesolithic Period,Neolithic Period,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,True or False,A woodpecker has a broad spoon-shaped beak.,N/A,N/A,Naldah,Gararda,Golpur,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,True or False,Hens scratch the ground to eat insects and seeds.,N/A,N/A,Bhimbetka,Kurnool,Golpur,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,True or False,"Sparrows, pigeons, peacocks, etc., eat grains and seeds.",N/A,N/A,"15,000 BC – 4,000 BC","10,000 BC – 8,000 BC","8,000 BC – 4,000 BC",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 4 Birds,,,True or False,The claws of swimming birds are called talons.,N/A,N/A,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 5 Food Habits of Animals,,,Fill in the Blanks,A butterfly sucks __________ from flowers.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 3,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 5 Food Habits of Animals,,,Fill in the Blanks,A crocodile ___________ its food as a whole.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
