Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 1,Myself,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 2,My Family,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 3,Roles in the Family,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 4,Good Manners and Good Habits,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 5,Food,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 6,Clothes,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 7,Safety Rules,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 8,Home is the Best,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 9,Rooms in a House,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 10,Homes of Animals,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11,Stepping into School,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12,Our Supporters,1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 13,Celebrations and Recreation,1,1
