Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>Light is a form of _________________</strong></p> ,3,<p><br /> matter</p> ,<p> medium</p> ,<p> energy</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 1,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>Light travels in a ___________________</strong></p> ,2,<p><br /> curved line</p> ,<p> straight line</p> ,<p> zig-zag line</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 2,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>The phenomenon of light in which light that strikes a smooth surface is thrown back into the same medium is called ___________________</strong></p> ,1, <p><br /> reflection</p> ,<p> refraction</p> ,<p> scattering</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 3,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>Which of the following is the best reflector of light?</strong></p> ,3,<p><br /> paper</p> ,<p> plastic plate</p> ,<p> plane mirror</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 4,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>The ray of light after reflection from a mirror is known as</strong></p> ,1,<p><br /> reflected ray</p> ,<p> incident ray</p> ,<p> refracted ray</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 5,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>The angle of incidence is equal to the angle of reflection</strong></p> ,3,<p><br /> under special case</p> ,<p> some time</p> ,<p> always</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 6,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>The angle between an incident ray and the normal is 45&deg;. The angle of reflection is</strong></p> ,2,<p><br /> 30&deg;</p> ,<p> 45&deg;</p> ,<p> 60&deg;</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 7,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>The image formed by a plane mirror is</strong></p> ,3, <p><br /> Virtual behind the mirror and enlarged,<br /> Real at the surface of the mirror and enlarged,<br /> Virtual behind the mirror and the same size as that of the object</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 8,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>A man stands at a distance 15 m in front of a large plane mirror. What is the distance of the&nbsp;image from the plane mirror?</strong>,2,<br /> 10 m</p> ,<p> 15 m</p> ,<p> 20 m</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 9,1
CBSE,Class 10,Science,NCERT Science,Chapter 10 Light Reflection and Refraction,,,Multiple Choice Question (Online), <p>The angle between the incident ray and the reflected ray from the plane mirror is 90&deg;. The angle of incidence is _____________.</strong></p> ,3,<p> 30&deg;</p> ,<p> 40&deg;</p> ,<p> 45&deg;</p> ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 10 Light Reflection and Refraction Multiple Choice Question (Online) Quiz 10,1
