Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,Short Answer type Questions,Name the four types of teeth?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,Short Answer type Questions,What are microbes? How are some of them useful to us?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,Short Answer type Questions,What is tooth decay?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,True or False,Do not brush your teeth in the morning and at night.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,True or False,Enamel is the softest substance in the body.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,True or False,Some bacteria also help in digesting food.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,True or False,Teeth should be cleaned after every meal.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 6 Teeth and Microbes,,,True or False,We bite our food with the incisors.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Fill in the Blanks,Always cross the road at the __________ crossing.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Fill in the Blanks,Do not play near __________ wires.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Fill in the Blanks,Electrical switches should be put __________ after use.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Fill in the Blanks,Never jump off a sea-saw without __________ your partner.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Fill in the Blanks,Never play with _________ instruments.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Fill in the Blanks,Never wear clothes made of __________ when near a fire.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Fill in the Blanks,Use __________ solution for insect bites.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,HOTS Questions,"How will you handle the situation, if there is a fire in your home and you are alone?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,HOTS Questions,Why should you not take medicines on your own?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Multiple Choice Questions,Accidents at home are mostly caused by :,N/A,fall,None of these,fire,both (a) and (b),,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Multiple Choice Questions,Always cross the road at the :,N/A,zebra crossing,None of these,bus stop,turn of a road,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Multiple Choice Questions,Medicines and poisonous things should be stored out of reach of :,N/A,parents,children,None of these,doctors,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Multiple Choice Questions,Spoiled and exposed food can cause :,N/A,fire,food poisoning,electric shocks,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Short Answer type Questions,How can we prevent accidents?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Short Answer type Questions,How do accidents occur?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Short Answer type Questions,What precautions should be taken while handling electrical equipments?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,Short Answer type Questions,Where and how should one cross the road?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,"A person, who is bleeding, should get first aid at once.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,All medicines should be labelled.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,Always crowd around a person who is hurt.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,Bleeding makes a person strong.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,It is quite safe to play with knives and blades.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,We can cross a busy road at any place.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,We can prevent accidents if we are careful.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 7 Safety First,,,True or False,We should touch electrical appliances with wet hands.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 8 Clothes We Wear,,,HOTS Questions,Why do the people of different states wear different clothes (dresses)?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 8 Clothes We Wear,,,HOTS Questions,Why should we not wear synthetic clothes in summer?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 8 Clothes We Wear,,,Multiple Choice Questions,Cotton is obtained from,N/A,cotton plant,None of these,jute plant,flax,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 8 Clothes We Wear,,,Multiple Choice Questions,"Nylon, rayon and terylene are",N/A,None of these,natural fibres,synthetic fibres,plastic fibres,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 8 Clothes We Wear,,,Multiple Choice Questions,Which of the following is used for protecting silk clothes against silverfish?,N/A,Vaseline,Petrol,Naphthalene,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 4,Science,Learning Elementary Science (For Acad. Year 2023-24),Chapter 8 Clothes We Wear,,,Multiple Choice Questions,Which of the following materials should be worn in summer?,N/A,Cotton,None of these,Woollen,Silk,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
