Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 6,Science,Science Success (2023-24),1,Chapter 1 Components of Food,1,1
CBSE,Class 6,Science,Science Success (2023-24),2,Chapter 2 Sorting Materials into Groups,1,2
CBSE,Class 6,Science,Science Success (2023-24),3,Chapter 3 Separation of Substances,1,3
CBSE,Class 6,Science,Science Success (2023-24),4,Chapter 4 Getting to Know Plants,1,4
CBSE,Class 6,Science,Science Success (2023-24),5,Chapter 5 Body Movements,1,5
CBSE,Class 6,Science,Science Success (2023-24),6,Chapter 6 The Living Organisms — Characteristics and Habitat,1,6
CBSE,Class 6,Science,Science Success (2023-24),7,Chapter 7 Motion and Measurement of Distances,1,7
CBSE,Class 6,Science,Science Success (2023-24),8,"Chapter 8 Light, Shadows and Reflections",1,8
CBSE,Class 6,Science,Science Success (2023-24),9,Chapter 9 Electricity and Circuits,1,9
CBSE,Class 6,Science,Science Success (2023-24),10,Chapter 10 Fun with Magnets,1,10
CBSE,Class 6,Science,Science Success (2023-24),11,Chapter 11 Air Around Us,1,11
CBSE,Class 7,Science,Science Success (2023-24),1,Chapter 1 Nutrition in Plants,1,1
CBSE,Class 7,Science,Science Success (2023-24),2,Chapter 2 Nutrition in Animals,1,2
CBSE,Class 7,Science,Science Success (2023-24),3,Chapter 3 Heat,1,3
CBSE,Class 7,Science,Science Success (2023-24),4,"Chapter 4 Acids, Bases and Salts",1,4
CBSE,Class 7,Science,Science Success (2023-24),5,Chapter 5 Physical and Chemical Changes,1,5
CBSE,Class 7,Science,Science Success (2023-24),6,Chapter 6 Respiration in Organisms,1,6
CBSE,Class 7,Science,Science Success (2023-24),7,Chapter 7 Transportation in Animals and Plants,1,7
CBSE,Class 7,Science,Science Success (2023-24),8,Chapter 8 Reproduction in Plants,1,8
CBSE,Class 7,Science,Science Success (2023-24),9,Chapter 9 Motion and Time,1,9
CBSE,Class 7,Science,Science Success (2023-24),10,Chapter 10 Electric Current and its Effects,1,10
CBSE,Class 7,Science,Science Success (2023-24),11,Chapter 11 Light,1,11
CBSE,Class 7,Science,Science Success (2023-24),12,Chapter 12 Forests : Our Lifeline,1,12
CBSE,Class 7,Science,Science Success (2023-24),13,Chapter 13 Wastewater Story,1,13
CBSE,Class 8,Science,Science Success (2023-24),1,Chapter 1 Crop Production and Management,1,1
CBSE,Class 8,Science,Science Success (2023-24),2,Chapter 2 Microorganisms : Friend and Foe,1,2
CBSE,Class 8,Science,Science Success (2023-24),3,Chapter 3 Coal and Petroleum,1,3
CBSE,Class 8,Science,Science Success (2023-24),4,Chapter 4 Combustion and Flame,1,4
CBSE,Class 8,Science,Science Success (2023-24),5,Chapter 5 Conservation of Plants and Animals,1,5
CBSE,Class 8,Science,Science Success (2023-24),6,Chapter 6 Reproduction in Animals,1,6
CBSE,Class 8,Science,Science Success (2023-24),7,Chapter 7 Reaching the Age of Adolescence,1,7
CBSE,Class 8,Science,Science Success (2023-24),8,Chapter 8 Force and Pressure,1,8
CBSE,Class 8,Science,Science Success (2023-24),9,Chapter 9 Friction,1,9
CBSE,Class 8,Science,Science Success (2023-24),10,Chapter 10 Sound,1,10
CBSE,Class 8,Science,Science Success (2023-24),11,Chapter 11 Chemical Effects of Electric Current,1,11
CBSE,Class 8,Science,Science Success (2023-24),12,Chapter 12 Some Natural Phenomena,1,12
CBSE,Class 8,Science,Science Success (2023-24),13,Chapter 13 Light,1,13
