Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),1,Civics : 1. Our Constitution,1,1
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),2,Civics : 2. Basic Features of the Constitution,1,2
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),3,Civics : 3. Fundamental Rights and Duties,1,3
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),4,Civics : 4. Directive Principles of State Policy,1,4
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),5,Civics : 5. Elections,1,5
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),6,Civics : 6. Local Self-Government- Rural,1,6
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),7,Civics : 7. Local Self-Government - Urban,1,7
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),8,History : 1. The Harappan Civilisation,1,8
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),9,History : 2. The Vedic Period,1,9
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),10,History : 3. Jainism and Buddhism,1,10
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),11,History : 4. The Mauryan Empire,1,11
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),12,History : 5. The Sangam Age,1,12
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),13,History : 6. The Golden Age of the Guptas,1,13
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),14,History : 7. Medieval India : South India and the Cholas,1,14
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),15,History : 8. Medieval India - The Delhi Sultanate,1,15
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),16,History : 9. The Mughal Empire,1,16
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),17,History : 10. Composite Culture : The Sufi and Bhakti Movements,1,17
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),18,History : 11. Modem Age in Europe : The Renaissance,1,18
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),19,History : 12. The Reformation,1,19
CBSE,Class 9,History & Civics,ICSE History & Civics (2023-24 ),20,History : 13. The Industrial Revolution,1,20
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),1,Civics : 1. The Union Legislature/The Union Parliament,1,1
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),2,Civics : 2. The Union Executive,1,2
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),3,"Civics : 3. The Prime Minister, Council of Ministers and the Cabinet",1,3
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),4,Civics : 4. The Union Judiciary : The Supreme Court,1,4
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),5,Civics : 5. The State Judiciary : The High Courts,1,5
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),6,Civics : 6. Subordinate Courts,1,6
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),7,History : 1. The First War of Independence (The Great Uprising of 1857),1,7
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),8,History : 2. Factors Promoting the Growth of Nationalism and Foundation of the Indian National Congress,1,8
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),9,History : 3. Programme and Achievements of the Early Nationalists (Moderates),1,9
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),10,History : 4. The Rise of Assertive/Radical Nationalism,1,10
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),11,"History : 5. Partition of Bengal, the Swadeshi and Boycott Movement",1,11
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),12,History : 6. Formation of the Muslim League,1,12
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),13,History : 7. The National Movement (During the First World War),1,13
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),14,History : 8. Mahatma Gandhi and the National Movement,1,14
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),15,History : 9. The National Movement (1935–42) – The Quit India Movement and the INA,1,15
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),16,History : 10. The Last Phase — Independence and Partition of India (1942–47),1,16
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),17,History : 11. The First World War (1914–18),1,17
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),18,History : 12. Rise of Dictatorship : Fascism and Nazism,1,18
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),19,History : 13. The Second World War (1939–45),1,19
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),20,History : 14. The United Nations … … 193,1,20
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),21,History : 15. Major Agencies of the United Nations Organisation,1,21
CBSE,Class 10,History & Civics,ICSE History & Civics (2023-24 ),22,History : 16. The Non-Aligned Movement,1,22
