Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 1 Chemical Reactions and Equations ,1,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,"Chapter 2 Acids, Bases and Salts ",2,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 3 Metals and Non-metals ,3,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 4 Carbon and its Compounds ,4,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 5 Life Processes ,5,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 6 Control and Coordination ,6,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 7 How do Organisms Reproduce? ,7,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 8 Heredity ,8,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 9 Light – Reflection and Refraction ,9,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 10 The Human Eye and the Colourful World ,10,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 11 Electricity ,11,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 12 Magnetic Effects of Electric Current ,12,1
CBSE,Class 10,Science,CBSE Science Video Lesson Series (Course),1,Chapter 13 Our Environment,13,1
