Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Fill in the Blanks,____________________ key erases the character on the right side of the cursor.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Fill in the Blanks,"In case you wish to type numbers using numeric keypad on the right
side of the keyboard, press ___________________ key.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Fill in the Blanks,Arrow keys are also called ____________________ keys.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Fill in the Blanks,F1 is a ____________________ key.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Fill in the Blanks,There are ____________________ number keys on the keyboard.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Fill in the Blanks,There are ____________________ shift keys on the keyboard.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Multiple Choice Questions,____________________ is the longest key on the Keyboard.,NA,Spacebar,Delete,Backspace,Shift,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Multiple Choice Questions,____________________ key takes the cursor to the next line.,NA,Delete,Enter,Shift,Ctrl,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Multiple Choice Questions,A cursor looks like ____________________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Science,Desktop  My Book of Computer Science,Chapter 3 Keyboard,NA,NA,Multiple Choice Questions,"A, B, C, D.... are ____________________ keys.",NA,function,alphabet,number,none of these,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
