Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Very Short Answer Questions (QPG)," Approximately, what is the temperature of the interior centre of the earth?",Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Very  Short Answer Questions (QPG) 1,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Very Short Answer Questions (QPG), What are the main elements of ‘Sima’?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Very  Short Answer Questions (QPG) 2,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Very Short Answer Questions (QPG), What type of rocks are formed by the solidification of molten magma?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Very  Short Answer Questions (QPG) 3,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Very Short Answer Questions (QPG), Name the most common Plutonic rock,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Very  Short Answer Questions (QPG) 4,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Very Short Answer Questions (QPG), Which type of rocks are formed by large deposits of plants and animals,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Very  Short Answer Questions (QPG) 5,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Short Answer Questions (QPG), Which rocks are called Primary Rocks? Why?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Short Answer Questions (QPG) 1,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Short Answer Questions (QPG), How are sedimentary rocks important to us?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Short Answer Questions (QPG) 2,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Short Answer Questions (QPG), How are metamorphic rocks formed?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Short Answer Questions (QPG) 3,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Short Answer Questions (QPG), Give two characteristics of the uppermost outer solid layer of the earth,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Short Answer Questions (QPG) 4,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Short Answer Questions (QPG), Why the thickness of the earth’s crust varies widely between continental masses and the ocean floor? [HOTS],Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Short Answer Questions (QPG) 5,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Long Answer Questions (QPG), What is Mantle? Give the characteristics of Mantle,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Long Answer Questions (QPG) 1,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Long Answer Questions (QPG), Distinguish between metamorphic rocks and igneous rocks,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Long Answer Questions (QPG) 2,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Long Answer Questions (QPG), “Rock cycle represents the continuous recycling of rock materials and their conversion into different rock types ” How it is beneficial to us? [Value Based Question],Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Long Answer Questions (QPG) 3,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Long Answer Questions (QPG), With the help of diagram explain the formation of extrusive igneous rocks,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the Earth Long Answer Questions (QPG) 4,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Source/Case-based Question,"Read the passage given below and answer the questions that follow.
One rock changes into another under certain conditions in a cyclic manner. Molten magma cools down and solidify to form igneous rocks. These rocks are broken down due to pressure and climatic conditions into sediments. These are transported and deposited to form sedimentary rocks. The igneous and sedimentary rocks under heat and pressure change into metamorphic rocks. These metamorphic rocks under great heat and pressure melt down to form molten magma. This again cools down to form igneous rocks.
1. Which process is discussed above?
(a) Rock cycle (b) Water cycle (c) Food cycle (d) None of these
2. Which of the following processes in the rock cycle involves water?
(a) Cementation (b) Erosion (c) Weathering (d) All of above
3. Which rock changes into metamorphic rock under pressure?
(a) Igneous (b) Sedimentary (c) Both (a) and (b) (d) None of these
4. Molten magma cools down and solidify to form which rocks?
(a) Metamorphic rock (b) Igneous rock (c) Sedimentary rock (d) None of these",Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the EarthSource/Case-based Question,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 2. Interior Of the Earth,,,Project Questions QPG,"Collect pictures of igneous, metamorphic and sedimentary rocks. Paste these pictures in the project file. Write
down the characteristics of each. Which type of rock is the most useful? Give reasons for your answer.",Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 2. Interior Of the EarthProject Questions QPG,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Fill in the blank (QPG), Horse-shoe shaped lakes formed by rivers ________________________,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Fill in the blank (QPG) 1,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Fill in the blank (QPG), A dead volcano ________________________,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Fill in the blank (QPG) 2,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Fill in the blank (QPG), Triangular piece of land formed at the mouth of river due to deposition ________________________,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Fill in the blank (QPG) 3,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Fill in the blank (QPG), Breaking up of rocks on the earth’s surface ________________________,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Fill in the blank (QPG) 4,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Fill in the blank (QPG)," Pieces of rocks, sand and silt debris deposited by glaciers ________________________",Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Fill in the blank (QPG) 5,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Very Short Answer Questions (QPG), What causes convection currents inside the earth’s crust?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Very  Short Answer Questions (QPG) 1,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Very Short Answer Questions (QPG), What forces up the molten magma on the earth?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Very  Short Answer Questions (QPG) 2,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Very Short Answer Questions (QPG), Name the scale used to measure the intensity of the seismic waves,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Very  Short Answer Questions (QPG) 3,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Very Short Answer Questions (QPG), Name the two forces that continuously wear down the rocks on the earth’s surface,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Very  Short Answer Questions (QPG) 4,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Very Short Answer Questions (QPG), What is the result of horizontal tectonic movements?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Very  Short Answer Questions (QPG) 5,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Short Answer Questions (QPG), What do you understand by ‘plate tectonics’?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Short Answer Questions (QPG) 1,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Short Answer Questions (QPG), What causes volcanic eruptions?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Short Answer Questions (QPG) 2,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Short Answer Questions (QPG), What type of features are formed by vertical tectonic movements?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Short Answer Questions (QPG) 3,1
CBSE,Class 7,Social Science,Social Science Success (2023-24),Geography 3. Our Changing Earth,,,Short Answer Questions (QPG), What is meant by weathering?,Not Available,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Social Science Success (2023-24) Class 7 Geography 3. Our Changing Earth Short Answer Questions (QPG) 4,1
