Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 9,Science,NCERT Science,Chapter 1 Matter In Our Surroundings,,,Assertion & Reason,"Assertion (A): Solids have a definite shape.
Reason (R): The particles in a solid vibrate about their fixed positions.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 1 Matter In Our Surroundings Assertion & Reason 1,1
CBSE,Class 9,Science,NCERT Science,Chapter 1 Matter In Our Surroundings,,,Assertion & Reason,"Assertion (A): Liquids have a fixed volume but no fixed shape.
Reason (R): The intermolecular forces in liquids are weaker than in solids but stronger than in gases.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 1 Matter In Our Surroundings Assertion & Reason 2,1
CBSE,Class 9,Science,NCERT Science,Chapter 1 Matter In Our Surroundings,,,Assertion & Reason,"Assertion (A): The melting point of ice decreases with an increase in pressure.
Reason (R): Applying pressure decreases the energy required to break the molecular bonds in ice.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 1 Matter In Our Surroundings Assertion & Reason 3,1
CBSE,Class 9,Science,NCERT Science,Chapter 1 Matter In Our Surroundings,,,Assertion & Reason,"Assertion (A): Increasing the temperature of a liquid increases its rate of evaporation.
Reason (R): Higher temperature increases the kinetic energy of the particles in the liquid.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 1 Matter In Our Surroundings Assertion & Reason 4,1
CBSE,Class 9,Science,NCERT Science,Chapter 1 Matter In Our Surroundings,,,Assertion & Reason,"Assertion (A): Solids cannot be compressed easily.
Reason (R): The particles in solids are tightly packed and have very little space between them.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 1 Matter In Our Surroundings Assertion & Reason 5,1
CBSE,Class 9,Science,NCERT Science,Chapter 2 Is Matter Around Us Pure?,,,Assertion & Reason,"Assertion (A): A mixture of salt and iron filings can be separated by using a magnet.
Reason (R): Salt and iron filings form a homogeneous mixture.",3,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 2 Is Matter Around Us Pure? Assertion & Reason 1,1
CBSE,Class 9,Science,NCERT Science,Chapter 2 Is Matter Around Us Pure?,,,Assertion & Reason,"Assertion (A): Pure substances have a fixed boiling point and melting point.
Reason (R): Pure substances consist of only one type of particle.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 2 Is Matter Around Us Pure? Assertion & Reason 2,1
CBSE,Class 9,Science,NCERT Science,Chapter 2 Is Matter Around Us Pure?,,,Assertion & Reason,"Assertion (A): Air is considered a homogeneous mixture.
Reason (R): Air has uniform composition throughout.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 2 Is Matter Around Us Pure? Assertion & Reason 3,1
CBSE,Class 9,Science,NCERT Science,Chapter 2 Is Matter Around Us Pure?,,,Assertion & Reason,"Assertion (A): A solution of sugar in water is a pure substance.
Reason (R): The composition of a solution can vary depending on the amount of solute and solvent.",4,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 2 Is Matter Around Us Pure? Assertion & Reason 4,1
CBSE,Class 9,Science,NCERT Science,Chapter 2 Is Matter Around Us Pure?,,,Assertion & Reason,"Assertion (A): Colloids are heterogeneous mixtures.
Reason (R): In a colloid, the solute particles are large enough to scatter light but do not settle down.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 2 Is Matter Around Us Pure? Assertion & Reason 5,1
CBSE,Class 9,Science,NCERT Science,Chapter 3 Atoms And Molecules,,,Assertion & Reason,"Assertion (A): An atom is the smallest particle of an element that can take part in a chemical reaction.
Reason (R): An atom can exist independently and retain the properties of the element.",2,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 3 Atoms And Molecules Assertion & Reason 1,1
CBSE,Class 9,Science,NCERT Science,Chapter 3 Atoms And Molecules,,,Assertion & Reason,"Assertion (A): The molecular mass of water (H?O) is 18 amu.
Reason (R): The atomic masses of hydrogen and oxygen are 1 amu and 16 amu, respectively.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 3 Atoms And Molecules Assertion & Reason 2,1
CBSE,Class 9,Science,NCERT Science,Chapter 3 Atoms And Molecules,,,Assertion & Reason,"Assertion (A): One mole of any substance contains 6.022×10236.022 \times 10^{23}6.022×1023 particles.
Reason (R): Avogadro's number is the number of atoms in one gram of any element.",3,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 3 Atoms And Molecules Assertion & Reason 3,1
CBSE,Class 9,Science,NCERT Science,Chapter 3 Atoms And Molecules,,,Assertion & Reason,"Assertion (A): The formula of carbon dioxide is CO?.
Reason (R): Carbon dioxide is composed of one carbon atom and two oxygen atoms.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 3 Atoms And Molecules Assertion & Reason 4,1
CBSE,Class 9,Science,NCERT Science,Chapter 3 Atoms And Molecules,,,Assertion & Reason,"Assertion (A): The atomicity of phosphorus in its molecular form (P?) is 4.
Reason (R): Phosphorus is a non-metal and forms covalent bonds.",2,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 3 Atoms And Molecules Assertion & Reason 5,1
CBSE,Class 9,Science,NCERT Science,Chapter 4 Structure Of The Atom,,,Assertion & Reason,"Assertion (A): Electrons revolve around the nucleus in fixed orbits called shells.
Reason (R): Electrons are negatively charged and are attracted towards the positively charged nucleus.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 4 Structure Of The Atom Assertion & Reason 1,1
CBSE,Class 9,Science,NCERT Science,Chapter 4 Structure Of The Atom,,,Assertion & Reason,"Assertion (A): Neutrons do not affect the chemical behavior of an atom.
Reason (R): Neutrons are electrically neutral particles.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 4 Structure Of The Atom Assertion & Reason 2,1
CBSE,Class 9,Science,NCERT Science,Chapter 4 Structure Of The Atom,,,Assertion & Reason,"Assertion (A): The atomic number of an element is determined by the number of protons in its nucleus.
Reason (R): The number of protons is always equal to the number of neutrons in an atom.",3,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 4 Structure Of The Atom Assertion & Reason 3,1
CBSE,Class 9,Science,NCERT Science,Chapter 4 Structure Of The Atom,,,Assertion & Reason,"Assertion (A): Isotopes of an element have different atomic masses.
Reason (R): Isotopes of an element have the same number of neutrons but different numbers of protons.",3,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 4 Structure Of The Atom Assertion & Reason 4,1
CBSE,Class 9,Science,NCERT Science,Chapter 4 Structure Of The Atom,,,Assertion & Reason,"Assertion (A): The nucleus of an atom is positively charged.
Reason (R): The nucleus contains protons and neutrons.",2,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 4 Structure Of The Atom Assertion & Reason 5,1
CBSE,Class 9,Science,NCERT Science,Chapter 5 The Fundamental Unit Of Life,,,Assertion & Reason,"Assertion (A): Mitochondria are known as the powerhouse of the cell.
Reason (R): Mitochondria are responsible for producing energy in the form of ATP through cellular respiration.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 5 The Fundamental Unit Of Life Assertion & Reason 1,1
CBSE,Class 9,Science,NCERT Science,Chapter 5 The Fundamental Unit Of Life,,,Assertion & Reason,"Assertion (A): The plasma membrane is selectively permeable.
Reason (R): The plasma membrane allows all molecules to pass through it freely.",3,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 5 The Fundamental Unit Of Life Assertion & Reason 2,1
CBSE,Class 9,Science,NCERT Science,Chapter 5 The Fundamental Unit Of Life,,,Assertion & Reason,"Assertion (A): Lysosomes are known as suicide bags of the cell.
Reason (R): Lysosomes contain hydrolytic enzymes that can break down cellular waste and debris.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 5 The Fundamental Unit Of Life Assertion & Reason 3,1
CBSE,Class 9,Science,NCERT Science,Chapter 5 The Fundamental Unit Of Life,,,Assertion & Reason,"Assertion (A): Plant cells do not burst when placed in a hypotonic solution.
Reason (R): Plant cells have a rigid cell wall that provides structural support and prevents bursting.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 5 The Fundamental Unit Of Life Assertion & Reason 4,1
CBSE,Class 9,Science,NCERT Science,Chapter 5 The Fundamental Unit Of Life,,,Assertion & Reason,"Assertion (A): Ribosomes are responsible for protein synthesis.
Reason (R): Ribosomes are made up of RNA and proteins and are found in both prokaryotic and eukaryotic cells.",2,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 5 The Fundamental Unit Of Life Assertion & Reason 5,1
CBSE,Class 9,Science,NCERT Science,Chapter 6 Tissues,,,Assertion & Reason,"Assertion (A): Xylem is responsible for the transport of water and minerals in plants.
Reason (R): Xylem is composed of dead cells that form long tubes to facilitate the transport of water and minerals.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 6 Tissues Assertion & Reason 1,1
CBSE,Class 9,Science,NCERT Science,Chapter 6 Tissues,,,Assertion & Reason,"Assertion (A): Muscle tissue in animals helps in movement.
Reason (R): Muscle tissue is made up of cells that can contract and relax, enabling movement.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 6 Tissues Assertion & Reason 2,1
CBSE,Class 9,Science,NCERT Science,Chapter 6 Tissues,,,Assertion & Reason,"Assertion (A): Meristematic tissue in plants is responsible for growth.
Reason (R): Meristematic cells are undifferentiated and capable of continuous division.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 6 Tissues Assertion & Reason 3,1
CBSE,Class 9,Science,NCERT Science,Chapter 6 Tissues,,,Assertion & Reason,"Assertion (A): Epithelial tissue covers most of the external and internal surfaces of the body.
Reason (R): Epithelial tissue acts as a protective barrier and also aids in absorption, secretion, and excretion.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 6 Tissues Assertion & Reason 4,1
CBSE,Class 9,Science,NCERT Science,Chapter 6 Tissues,,,Assertion & Reason,"Assertion (A): Blood is considered a connective tissue.
Reason (R): Blood connects different parts of the body by transporting nutrients, gases, and wastes.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 6 Tissues Assertion & Reason 5,1
CBSE,Class 9,Science,NCERT Science,Chapter 7 Diversity In Living Organisms,,,Assertion & Reason,"Assertion (A): Birds are classified under the class Aves.
Reason (R): Birds have feathers, a beak, and lay eggs with a hard shell.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 7 Diversity In Living Organisms Assertion & Reason 1,1
CBSE,Class 9,Science,NCERT Science,Chapter 7 Diversity In Living Organisms,,,Assertion & Reason,"Assertion (A): Mammals are warm-blooded animals.
Reason (R): Mammals have a four-chambered heart and a well-developed diaphragm.",2,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 7 Diversity In Living Organisms Assertion & Reason 2,1
CBSE,Class 9,Science,NCERT Science,Chapter 7 Diversity In Living Organisms,,,Assertion & Reason,"Assertion (A): Fungi are placed in a separate kingdom because they do not perform photosynthesis.
Reason (R): Fungi have a cell wall made of chitin, unlike plants, which have a cell wall made of cellulose.",1,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 7 Diversity In Living Organisms Assertion & Reason 3,1
CBSE,Class 9,Science,NCERT Science,Chapter 7 Diversity In Living Organisms,,,Assertion & Reason,"Assertion (A): Fish are vertebrates that breathe through gills.
Reason (R): All vertebrates have a notochord at some stage of their life cycle.",2,"Both Assertion (A) and Reason (R) are true, and Reason (R) is the correct explanation of Assertion (A).","Both Assertion (A) and Reason (R) are true, but Reason (R) is not the correct explanation of Assertion (A).","Assertion (A) is true, but Reason (R) is false.","Assertion (A) is false, but Reason (R) is true.",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 9 Chapter 7 Diversity In Living Organisms Assertion & Reason 4,1
