Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),1,Chapter 1. Our Body Parts,1,1
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),2,Chapter 2. Be Safe and Healthy,1,2
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),3,Chapter 3. Good Food,1,3
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),4,Chapter 4. An Ideal Home,1,4
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),5,Chapter 5. Clothes: A Basic Need,1,5
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),6,Chapter 6. Families and Families,1,6
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),7,Chapter 7. Neighbourhood Services,1,7
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),8,Chapter 8. Festivals Galore,1,8
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),9,Chapter 9. Reaching Places,1,9
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),10,Chapter 10. Land and Rivers of India,1,10
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),11,Chapter 11 . Life of Early Man,1,11
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),12,Chapter 12. Within the Country,1,12
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),13,Chapter 13. Sym bois of Unity,1,13
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),14,Chapter 14. Travel and Communication,1,14
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),15,Chapter 15. Living and Non-living,1,15
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),16,Chapter 16. Plants: Our Green Friends,1,16
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),17,Chapter 17. Animal Kingdom,1,17
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),18,Chapter 18. Air and Water,1,18
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),19,Chapter 19. Weather and Seasons,1,19
CBSE,Class 3,Environmental Studies,Blue Planet (2023-24),20,Chapter 20. Universal Bodies,1,20
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),1,Chapter 1. Parts of Our Body,1,1
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),2,Chapter 2. Health and Safety,1,2
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),3,Chapter 3. Food is Life,1,3
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),4,Chapter 4. A Perfect Shelter,1,4
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),5,Chapter 5. Clothes We Wear,1,5
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),6,Chapter 6. Our Community,1,6
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),7,Chapter 7. Services in the Community,1,7
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),8,Chapter 8. Private vs. Public,1,8
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),9,Chapter 9. Locating Places,1,9
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),10,Chapter 10. Life in Northern India,1,10
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),11,Chapter 11. Life in Southern India,1,11
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),12,Chapter 12. Indian Monuments,1,12
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),13,Chapter 13. Indian Rulers,1,13
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),14,Chapter 14. Travellers to India,1,14
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),15,Chapter 15. Indian Election,1,15
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),16,Chapter 16. The Story of Wheel,1,16
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),17,Chapter 17. Means of Communication,1,17
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),18,Chapter 18. World of Plants,1,18
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),19,Chapter 19. World of Animals,1,19
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),20,Chapter 20. Air We Breathe,1,20
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),21,Chapter 21. Water and Weather,1,21
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),22,"Chapter 22. Go Green, Get Clean",1,22
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),23,Chapter 23. Let's Control Pollution,1,23
CBSE,Class 4,Environmental Studies,Blue Planet (2023-24),24,Chapter 24. Gifts of Nature,1,24
