Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, What do we wear on our feet to protect them?, Shoes, Gloves, Cap, Scarf, Shoes,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, Which of the following is worn on the head to keep it warm?, Hat, Shoes, Hat, T-shirt, Sweater,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, What do we wear on our legs?, Pants, Pants, Sunglasses, Jacket, Shirt,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, What is a piece of clothing that covers the upper part of our body?, Shirt, Belt, Shirt, Sandals, Trousers,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, Which of the following is worn around the neck?, Tie, Belt, Tie, Shorts, Scarf,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, What do we wear on our hands to keep them warm in cold weather?, Gloves, Mittens, Sweater, Boots, Gloves,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, Which clothing item is worn over other clothes to stay warm?, Sweater, Swimsuit, Sweater, Tie, Coat,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, What do we wear on rainy days to stay dry?, Raincoat, Umbrella, Raincoat, Sweater, Hat,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper, Which clothing item do we wear to protect our eyes from the sun?, Sunglasses, Jacket, Sunglasses, Scarf, Raincoat,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Multiple Choice Question (QPG) Test Paper,  What is the work of a tailor?, Stitch clothes, Stitch clothes, Wash clothes , Drape clothes, Iron clothes,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),A doctor is a professional who helps people with their health issues,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),Silkworms are responsible for producing silk through the secretion of a fluid that hardens into threads,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),Silk is a natural fiber that is obtained from the cocoons of silkworms,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),The process of obtaining silk from silkworms is known as sericulture,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),Wearing light-colored clothing in hot weather helps to keep the body cool by reflecting sunlight,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG)," Fabrics made from natural fibers, like cotton and wool, are always more breathable than those made from synthetic materials",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),Clothes are worn for protection and warmth,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),We wear gloves on our hands to keep them warm in cold weather,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG),  Jackets are worn in hot weather to stay cool,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,True or False (QPG), Hats are worn on our feet to protect them,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Match the following (QPG),"1.Socks                          a.Worn on the upper part of the body
2.Cocoon                      b.Worn over other clothes to stay dry in the rain
3.Sweater                    c.Worn on the feet
4.Raincoat                   d.Special kind of clothes
5.Uniforms                  e.Used to make silk threads",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Clothes,,,Fill in the blank (QPG),Silkworm lives on _________ leaves,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 4 Test Paper Generator,1
