Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),In a pair of set squares one if with angles are:,1, 30&deg; 60&deg; 90&deg;, 30&deg; 30&deg; 45&deg;, 75&deg; 25&deg; 80&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 1,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),To draw the perpendicular bisector of line segment AB we open the compass:,1," More than&nbsp;<span style=""font-size:16px""><span class=""math-tex"">\(\frac{1}{2}\)</span></span>&nbsp;AB"," Less than&nbsp;<span style=""font-size:16px""><span class=""math-tex"">\(\frac{1}{2}\)</span></span>&nbsp;AB"," Equal to&nbsp;<span style=""font-size:16px""><span class=""math-tex"">\(\frac{1}{2}\)</span></span>&nbsp;AB",None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 2,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),To construct an angle of 22.5&deg; we:,3, Bisect angle of 60&deg;, Bisect an angle 30&deg;, Bisect an angle of 45&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 3,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),To construct an angle of 15&deg; we:,2, Bisect angle of 60&deg;, Bisect an angle 30&deg;, Bisect an angle of 45&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 4,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),With the help of a ruler and compasses which of the following is not possible to construct?,1, 70&deg;, 60&deg;, 135&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 5,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),With the help of a ruler and compasses which of the following is not possible to construct?,3, 120&deg;, 135&deg;, 140&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 6,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),Which of the following angle can be constructed with the help of a ruler and a pair of compasses?,2, 35&deg;, 37.5&deg;, 47.5&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 7,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),With rule and compass which one of the following angle cannot be constructed?,2, 60&deg;, 80&deg;, 105&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 8,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),With a ruler and compass which one of the following angle can be constructed?,3, 110&deg;, 100&deg;, 90&deg;,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 9,1
CBSE,Class 9,Mathematics,NCERT Mathematics,Chapter 11. Constructions,,,Multiple Choice Question (Online),An angle of 42.5&deg; can be constructed.,2, True, False, Can&rsquo;t say,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Mathematics Class 9 Chapter 11. Constructions Multiple Choice Question (Online) Quiz 10,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
