Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),1,??? 1 ???? ,1,1
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),2,??? 2  ??? ????? ???? ,1,2
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),3,??? 3  ???????? ,1,3
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),4,??? 4  ???????? ?? ???? ,1,4
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),5,??? 5  ??? ???? ???? ,1,5
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),6,??? 6 ?????-????? ,1,6
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),7,??? 7  ??-????,1,7
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),8,??? 8  ??? ?? ???,1,8
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),9,??? 9  ????-????? ,1,9
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),10,??? 10  ??? ???? ?? ????? ???? ???? ,1,10
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),11,??? 11 ???? ???? ???? ???? ,1,11
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),12,??? 12  ???? ???? ???? ???? (???) ,1,12
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),13,??? 13  ?????-?????,1,13
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),14,??? 14  ?????-??? : ??? ? ????,1,14
CBSE,Class 1,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),15,??? 15  ?????-????,1,15
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),1,??? 1 ???? ,1,1
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),2,??? 2 ??? ???????? ??????? ,1,2
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),3,??? 3  ???????? ?? ??????,1,3
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),4,??? 4 ??? ???? ,1,4
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),5,??? 5  ???-????? ,1,5
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),6,??? 6  ?????-????? ,1,6
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),7,??? 7  ??-???? ,1,7
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),8,??? 8 ??? ?? ??? ,1,8
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),9,??? 9  ????-????? ,1,9
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),10,??? 10  ??? ???? ????,1,10
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),11,??? 11  ???? ???? ???? ????,1,11
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),12,??? 12  ???? ???? ???? ???? ,1,12
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),13,??? 13  ???? ?????? ?? ??? ?? ????,1,13
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),14,??? 14 ????? ,1,14
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),15,??? 15  ?????-????? ,1,15
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),16,??? 16 ???????? ???,1,16
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),17,??? 17  ????? ??? ??? ???? ,1,17
CBSE,Class 2,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),18,??? 18  ?????? ,1,18
CBSE,Class 3,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),1,??? 1 ???? ,1,1
CBSE,Class 3,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),2,??? 2  ????????,1,2
CBSE,Class 3,Hindi,Hindi Vyakaran Sudha (For Acad. Year 2023-24),3,??? 3  ???????? ?? ??????,1,3
