Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,"If you get late for the school, you should go back to sleep and miss your school.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,Maintaining punctuality also helps in physical fitness.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,Punctuality is necessary in aducation but not in life.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,The time that has passed will never return.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,You should always go to school on time.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,"If you are king to others, others will also be kind to you.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,"If you find a hungry old man asking for food, you should try to help him.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,"If your friends are teasing a smaller boy, you should join them.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,Kindness in the name of a fruit that is available only in winters.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Moral Science,My Book of Life Skills,Always Be On Time,NA,NA,True or False,You should be king to animals but not human beings.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
