Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),1,Chapter 1 : Rational & Irrational Number,1,1
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),2,Chapter 2 : Compund Interest,1,2
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),3,Chapter 3 : Expansions,1,3
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),4,Chapter 4 : Factorisation,1,4
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),5,Chapter 5 : Simultaneous Linear Equations,1,5
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),6,Chapter 6 : Indices,1,6
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),7,Chapter 7 : Logarithms,1,7
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),8,Chapter 8 : Triangles,1,8
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),9,Chapter 9 : Midpoint And Intercept Theorem,1,9
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),10,Chapter 10 Pythagoras Theorem,1,10
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),11,Chapter 11 : Quadrilaterals,1,11
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),12,Chapter 12 : Areas Of Triangles And Parallelograms,1,12
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),13,Chapter 13 : Chord Properties Of Circle,1,13
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),14,Chapter 14 : Arc Properties Of Circle,1,14
ICSE/ISC,Class 9,Mathematics,I.C.S.E. Foundation Mathematics (2023-24),15,Chapter 15 Frequency Distribution,1,15
