Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question,Why is it important to have windows in a good house?,N/A,      To see who is outside,      To let in fresh air and sunlight,      To block all the light,      To keep the house dark,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question,What is a good house made of?,N/A,      Candy,      Bricks and wood,      Ice,      Leaves,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question,Where do we usually sit and watch TV in a good house?,N/A,      Bathroom,      Kitchen,      Living room,      Garden,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question,Which room is meant for cooking in a good house?,N/A,      Bedroom,      Bathroom,      Kitchen,      Dining room,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question,What should we do to keep a good house clean and tidy?,N/A,      Throw trash everywhere,      Clean up after ourselves,      Leave toys on the floor,      Never sweep the floor,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question,What do we use to open and close the main entrance of a good house?,N/A,      Remote control,      Windows,      Door,      Mirror,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question, Where do we take a bath in a good house?,N/A,      Kitchen,      Bathroom,      Bedroom,      Dining room,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question, What helps us see ourselves clearly in a good house?,N/A,      Television,      Mirror,      Clock,      Painting,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question,Which of the following is used for cooking in a good house?,N/A,      Washing machine,      Refrigerator,      Stove or cooker,      Sofa,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,A Good House,,,Multiple Choice Question, What do we sleep on in a good house?,N/A,      Chair,      Bed,      Table,      Desk,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Social Studies Class 2 Chapter 5 Test Paper Generator,1
