Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"A survey shows that the population of Arunachal Pradesh, Meghalaya and Tripura are
13,82,611, 29,64,007 and 36,71,032 respectively. What is the total population of these
three states?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Find the difference between the place-value and the face-value of 8 in the numeral
5,86,273.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write all possible 2-digit numbers formed by the digits 3, 7 and 9, when repetition of
digits is not allowed.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write the number corresponding to each of the following :
(i) (5 X 1,00,000) + (1 X 10,000) + (4 X 1,000) + (7 X 100) + (3 X 10) + (8 X 1).
(ii) (6 X 1,00,000) + (6 X 1,000) + (3 X 10) + (6 X 1).
(iii) (1 X 10,00,000) + (2 X 1,00,000) + (3 X 10,000) + (4 X 100) + (6 X 10) + (9 X 1).",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"A car covers 4,320 km in 45 hours. At what speed per hour does the car move?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"A number exceeds 47,56,908 by 16,34,096. Find the number.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"By how much is 1,43,56,803 larger than 86,78,215?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"By how much is 15,69,748 smaller than 20,00,000?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Find the difference between the place-values of two sixes in 6,56,348.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"If the cost of 35 flats is ?1,24,94,300, find the cost of each flat.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"If the cost of 65 refrigerators is ?48,46,400, what is the cost of each refrigerator?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"What number must be subtracted from 23,56,714 to get 8,69,873?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write down three consecutive whole numbers just preceding 5,10,001.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write down three consecutive whole numbers succeeding 72,597.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write the place value of 4 in 8,46,572.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write the place value of 6 in 23, 76,400.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write the place value of 7 in 7,30,493.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),"Write the place value of 9 in 19,63,605.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 1. Number System,,,Short Answer Questions (QPG),Write the smallest 4-digit number of four different digits.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 15. Angles,,,Short Answer Questions (QPG),"Classify the angles whose magnitudes are given below :
(i) 93° (ii) 180° (iii) 86°",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 18. Circle,,,Fill in the blank (QPG),A diameter is the _____________________ chord of the circle.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 18. Circle,,,Fill in the blank (QPG),The interior of a circle together with the circle is called the __________________________ .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 18. Circle,,,Fill in the blank (QPG),The perimeter of a circle is called its ______________________ .,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 18. Circle,,,Short Answer Questions (QPG),"Find the length of the diameter of a circle of radius :
(i) 5 cm (ii) 3.6 cm (iii) 2.8 cm",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 24. Data Handling,,,Short Answer Questions (QPG),"Construct a frequency table for the following :
6, 7, 8, 7, 5, 10, 9, 8, 8, 7, 6, 7, 10, 8, 9, 7, 7, 6, 5, 6, 8, 7",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
ICSE,Class 6,Mathematics,Foundation Mathematics (2023-24),Chapter 5. Decimal Fractions,,,Short Answer Questions (QPG),"A bag contains 95 kg 80 g of rice and the mass of the empty bag is 860 g. What is the
weight of the bag filled with rice?",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","MATHEMATICS,FOUNDATION MATHEMATICS FOR Class 6",1
