Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 10,Science,NCQRT Science,1,Chapter 1 Chemical Reactions and Equations ,1,1
CBSE,Class 10,Science,NCQRT Science,2,"Chapter 2 Acids, Bases and Salts ",1,2
CBSE,Class 10,Science,NCQRT Science,3,Chapter 3 Metals and Non-metals ,1,3
CBSE,Class 10,Science,NCQRT Science,4,Chapter 4 Carbon and its Compounds ,1,4
CBSE,Class 10,Science,NCQRT Science,5,Chapter 5 Life Processes ,1,5
CBSE,Class 10,Science,NCQRT Science,6,Chapter 6 Control and Coordination ,1,6
CBSE,Class 10,Science,NCQRT Science,7,Chapter 7 How do Organisms Reproduce? ,1,7
CBSE,Class 10,Science,NCQRT Science,8,Chapter 8 Heredity ,1,8
CBSE,Class 10,Science,NCQRT Science,9,Chapter 9 Light – Reflection and Refraction ,1,9
CBSE,Class 10,Science,NCQRT Science,10,Chapter 10 The Human Eye and the Colourful World ,1,10
CBSE,Class 10,Science,NCQRT Science,11,Chapter 11 Electricity ,1,11
CBSE,Class 10,Science,NCQRT Science,12,Chapter 12 Magnetic Effects of Electric Current ,1,12
CBSE,Class 10,Science,NCQRT Science,13,Chapter 13 Our Environment,1,13
CBSE,Class 10,Mathematics,NCQRT Mathematics,1,Chapter 1. Real Numbers,1,1
CBSE,Class 10,Mathematics,NCQRT Mathematics,2,Chapter 2. Polynomials,1,2
CBSE,Class 10,Mathematics,NCQRT Mathematics,3,Chapter 3. Pair of Linear Equations in Two Variables,1,3
CBSE,Class 10,Mathematics,NCQRT Mathematics,4,Chapter 4. Quadratic Equations ,1,4
CBSE,Class 10,Mathematics,NCQRT Mathematics,5,Chapter 5. Arithmetic Progressions,1,5
CBSE,Class 10,Mathematics,NCQRT Mathematics,6,Chapter 6. Triangles,1,6
CBSE,Class 10,Mathematics,NCQRT Mathematics,7,Chapter 7. Coordinate Geometry,1,7
CBSE,Class 10,Mathematics,NCQRT Mathematics,8,Chapter 8. Introduction to Trigonometry,1,8
CBSE,Class 10,Mathematics,NCQRT Mathematics,9,Chapter 9. Some Applications of Trigonometry,1,9
CBSE,Class 10,Mathematics,NCQRT Mathematics,10,Chapter 10. Circles ,1,10
CBSE,Class 10,Mathematics,NCQRT Mathematics,11,Chapter 11. Areas Related to Circles,1,11
CBSE,Class 10,Mathematics,NCQRT Mathematics,12,Chapter 12. Surface Areas and Volumes,1,12
CBSE,Class 10,Mathematics,NCQRT Mathematics,13,Chapter 13. Statistics,1,13
CBSE,Class 10,Mathematics,NCQRT Mathematics,13,Chapter 14. Probability,,13
