Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),1,Chapter 1. Birds' Talk,1,1
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),2,Chapter 2. Do you know me?,1,2
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),3,Chapter 3. Little Ones,1,3
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),4,Chapter 4. Vegetable Mart,1,4
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),5,Chapter 5. Eco Friendly,1,5
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),6,Chapter 6. Green Friends,1,6
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),7,Chapter 7. Separate Wastes in Separate Bins,1,7
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),8,Chapter 8. Save Every Drop,1,8
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),9,Chapter 9. Reusing Things,1,9
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),10,Chapter 10. Yoga for Kids,1,10
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),11,Chapter 11. Be a Smart Child,1,11
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),12,"Chapter 12. Tick-tock, Says the Clock",1,12
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),13,Chapter 13. Fairytale Land,1,13
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),14,Chapter 14. Fun with Rhymes,1,14
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),15,Chapter 15. Famous Stories,1,15
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),16,Chapter 16. Homes and Shelters,1,16
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),17,Chapter 17. Months of the Year,1,17
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),18,Chapter 18. Our Hobbies,1,18
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),19,Chapter 19. At Your Service,1,19
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),20,Chapter 20. Things at Home,1,20
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),21,Chapter 21. Follow the Signs,1,21
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),22,Chapter 22. Our Sky,1,22
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),23,Chapter 23. Living and Non Living Things,1,23
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),24,Chapter 24. Parts of a Computer,1,24
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),25,Chapter 25. India is Great,1,25
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),26,Chapter 26. Popular Monuments,1,26
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),27,Chapter 27. Festive India,1,27
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),28,Chapter 28. The Capital City,1,28
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),29,Chapter 29. Metro Cities,1,29
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),30,Chapter 30. What do they speak?,1,30
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),31,Chapter 31. A 'World' of Food,1,31
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),32,Chapter 32. Popular in the World,1,32
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),33,Chapter 33. Let's Have Fun,1,33
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),34,Chapter 34. I Love Cartoons,1,34
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),35,Chapter 35. Memory Game 1,1,35
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),36,Chapter 36. Memory Game 2,1,36
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),37,Chapter 37. Quiz 1,1,37
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),38,Chapter 38. Quiz 2,1,38
CBSE,Class 1,General Knowledge,General Knowledge Times (2023-24),39,Chapter 39. Amazing Facts,1,39
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),1,Chapter 1. Water Animals to Love,1,1
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),2,Chapter 2. Insects You See,1,2
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),3,Chapter 3. Looking Same,1,3
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),4,Chapter 4. World of Birds,1,4
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),5,Chapter 5. Endangered Animals,1,5
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),6,Chapter 6. Fruits Around the World,1,6
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),7,Chapter 7. Say ‘No’ to Plastic,1,7
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),8,Chapter 8. Eco Friendly,1,8
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),9,Chapter 9. Keep Your School Clean,1,9
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),10,Chapter 10. Honesty is the Best Policy,1,10
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),11,Chapter 11. Be a Smart Child,1,11
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),12,Chapter 12. Yoga for Kids 18,1,12
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),13,Chapter 13. Where You Stand,1,13
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),14,Chapter 14. Spell Check,1,14
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),15,Chapter 15. A Wonderful World of Stories,1,15
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),16,Chapter 16. Word Skill Game,1,16
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),17,Chapter 17. Body Parts in Language,1,17
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),18,Chapter 18. Heavy Vehicles to Know About,1,18
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),19,Chapter 19. Means of Transport,1,19
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),20,Chapter 20. The Uniforms,1,20
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),21,Chapter 21. Tools,1,21
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),22,Chapter 22. Road Signs,1,22
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),23,Chapter 23. We Must Follow,1,23
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),24,Chapter 24. Gadgets,1,24
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),25,Chapter 25. Computer Lab Rules,1,25
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),26,Chapter 26. Water,1,26
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),27,Chapter 27. A Land of God,1,27
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),28,Chapter 28. I Speak .,1,28
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),29,Chapter 29. Our Foods,1,29
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),30,Chapter 30. Touring India,1,30
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),31,Chapter 31. Harvest Festivals of India,1,31
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),32,Chapter 32. Popular People,1,32
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),33,Chapter 33. Disneyland,1,33
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),34,Chapter 34. Our Neighbouring Countries,1,34
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),35,Chapter 35. Know the Dresses,1,35
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),36,Chapter 36. Buildings and Monuments,1,36
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),37,Chapter 37. Hello!,1,37
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),38,Chapter 38. Capital Cities and Landmarks,1,38
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),39,Chapter 39. Indians Win at Olympics,1,39
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),40,Chapter 40. Animated Movies We Love,1,40
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),41,Chapter 41. Music for You,1,41
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),42,Chapter 42. Memory Game 1,1,42
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),43,Chapter 43. Memory Game 2,1,43
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),44,Chapter 44. Quiz 1,1,44
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),45,Chapter 45. Quiz 2,1,45
CBSE,Class 2,General Knowledge,General Knowledge Times (2023-24),46,Chapter 46. Amazing Facts,1,46
