Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,Short Answer Questions (QPG),Name a place of worship for Hindus.,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship Short Answer Questions (QPG) 1_1,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,Short Answer Questions (QPG),What is a place where Christians gather for prayer and worship?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship Short Answer Questions (QPG) 1_2,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,Short Answer Questions (QPG),Name the place where Muslims come together for prayer and religious activities.,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship Short Answer Questions (QPG) 1_3,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,One Word Answer (QPG),The holy book of Sikhs is the Bible/the Guru Granth Sahib.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship One Word Answer (QPG) 2_1,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,One Word Answer (QPG),The holy book of Muslims is the Quran/the Ramayana.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship One Word Answer (QPG) 2_2,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,One Word Answer (QPG),Sikhs worship in a mosque/gurudwara.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship One Word Answer (QPG) 2_3,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,Fill in the blank (QPG),__________________________ and ___________________________ are the holy books of the Hindus.,N/A,,,,,"Help Box:-Kirtan, the Bhagvad Gita, women, The Ramayana, respect, Bible",Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship Fill in the Blank (QPG) 3_1,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,Fill in the blank (QPG),We should ______________________________ all religion.,N/A,,,,,"Help Box:-Kirtan, the Bhagvad Gita, women, The Ramayana, respect, Bible",Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship Fill in the Blank (QPG) 3_2,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,Fill in the blank (QPG),The ______________________________ is the holy book of the Christians.,N/A,,,,,"Help Box:-Kirtan, the Bhagvad Gita, women, The Ramayana, respect, Bible",Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship Fill in the Blank (QPG) 3_3,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 9. Places of Worship,,,Fill in the blank (QPG),The Sikhs take part in ______________________________ .,N/A,,,,,"Help Box:-Kirtan, the Bhagvad Gita, women, The Ramayana, respect, Bible",Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 9. Places of Worship Fill in the Blank (QPG) 3_4,1
