Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),1,Economics : 1. Development ,1,1
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),2,Economics : 2. Sectors Of The Indian Economy ,1,2
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),3,Economics : 3. Money And Credit ,1,3
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),4,Economics : 4. Globalisation and The Indian Economy ,1,4
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),5,Economics : 5. Consumer Rights,1,5
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),6,Geography : 1. Resources and Development ,1,6
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),7,Geography : 2. Forest and Wildlife Resources ,1,7
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),8,Geography : 3. Water Resources ,1,8
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),9,Geography : 4. Agriculture ,1,9
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),10,Geography : 5. Minerals and Energy Resources ,1,10
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),11,Geography : 6. Manufacturing Industries ,1,11
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),12,Geography : 7. Lifelines of National Economy,1,12
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),13,History : 1. The Rise of Nationalism in Europe ,1,13
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),14,History : 2. Nationalism in India ,1,14
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),15,History : 3. The Making of a Global World ,1,15
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),16,History : 4. The Age of Industrialisation ,1,16
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),17,History : 5. Print Culture and the Modern World,1,17
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),18,Political Science : 1. Power-sharing ,1,18
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),19,Political Science : 2. Federalism ,1,19
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),20,"Political Science : 3. Gender, Religion and Caste ",1,20
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),21,Political Science : 4. Political Parties ,1,21
CBSE,Class 10,Social Science,CBSE Social Science Video Lesson Series (Course),22,Political Science : 5. Outcomes of Democracy,1,22
