Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Fill in the Blanks,_____ P _____ keeps the computer on when electricity goes off.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Fill in the Blanks,C _____ U thinks for the computer.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Fill in the Blanks,M _____ _____ SE is a pointing device.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Fill in the Blanks,M _____ N _____ _____ OR looks like a TV screen.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Multiple Choice Questions,____________________ helps you to listen to music.,NA,Telephone,Headphone,Monitor,Mouse,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Multiple Choice Questions,____________________ is the brain of a computer.,NA,CPU,CUP,UPS,Printer,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Multiple Choice Questions,____________________ prints your work on a paper.,NA,UPS,Printer,Monitor,Mouse,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Multiple Choice Questions,A ____________________ is a pointing device.,NA,mouse,house,CD,Monitor,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Multiple Choice Questions,helps you type,NA,UPS,Keyboard,Mouse,None of these,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Short Answer type Questions,Name the device used to take printouts.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Short Answer type Questions,Name the device which thinks for the computer.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,Short Answer type Questions,Name the pointing device which shows the arrow on the screen.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,True or False,CD is put inside a CD drive.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,True or False,Keyboard has no number keys.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,True or False,Monitor looks like a TV screen.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,True or False,Mouse helps you to type letters.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
CBSE,Class 2,Computer Science,Desktop My Book of Computer Science,Chapter 2 Parts of a Computer,NA,NA,True or False,UPS is the brain of the computer.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,
