Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
CBSE,Class 1,Integrated Subjects,Rosemary,1,Semester 1 : English,1,1
CBSE,Class 1,Integrated Subjects,Rosemary,1,Semester 1 : General Knowledge,1,1
CBSE,Class 2,Integrated Subjects,Rosemary,1,Semester 1 : English,1,1
CBSE,Class 3,Integrated Subjects,Rosemary,1,Semester 1 : English,1,1
CBSE,Class 3,Integrated Subjects,Rosemary,1,Semester 1 : General Knowledge,1,1
CBSE,Class 4,Integrated Subjects,Rosemary,1,Semester 1 : English,1,1
CBSE,Class 5,Integrated Subjects,Rosemary,1,Semester 1 : English,1,1
CBSE,LKG,Integrated Subjects,Rosemary,1,Semester 1 : English,1,1
CBSE,UKG,Integrated Subjects,Rosemary,1,Semester 1 : English,1,1
CBSE,Class 1,Integrated Subjects,Rosemary,2,Semester 1 : Mathematics,1,2
CBSE,Class 1,Integrated Subjects,Rosemary,2,Semester 2 : General Knowledge,1,2
CBSE,Class 2,Integrated Subjects,Rosemary,2,Semester 1 : General Knowledge,1,2
CBSE,Class 2,Integrated Subjects,Rosemary,2,Semester 1 : Mathematics,1,2
CBSE,Class 3,Integrated Subjects,Rosemary,2,Semester 1 : Mathematics,1,2
CBSE,Class 3,Integrated Subjects,Rosemary,2,Semester 2 : General Knowledge,1,2
CBSE,Class 4,Integrated Subjects,Rosemary,2,Semester 1 : Mathematics,1,2
CBSE,Class 5,Integrated Subjects,Rosemary,2,Semester 1 : Mathematics,1,2
CBSE,LKG,Integrated Subjects,Rosemary,2,Semester 1 : Mathematics,1,2
CBSE,UKG,Integrated Subjects,Rosemary,2,Semester 1 : Mathematics,1,2
CBSE,Class 1,Integrated Subjects,Rosemary,3,Semester 1 : Environmental Studies,1,3
CBSE,Class 2,Integrated Subjects,Rosemary,3,Semester 1 : Environmental Studies,1,3
CBSE,Class 2,Integrated Subjects,Rosemary,3,Semester 2 : General Knowledge,1,3
CBSE,Class 3,Integrated Subjects,Rosemary,3,Semester 1 : Science,1,3
CBSE,Class 4,Integrated Subjects,Rosemary,3,Semester 1 : Science,1,3
CBSE,Class 5,Integrated Subjects,Rosemary,3,Semester 1 : Science,1,3
CBSE,LKG,Integrated Subjects,Rosemary,3,Semester 1 : Environmental Studies,1,3
CBSE,UKG,Integrated Subjects,Rosemary,3,Semester 1 : Environmental Studies,1,3
CBSE,Class 1,Integrated Subjects,Rosemary,4,Semester 2 : English,1,4
CBSE,Class 2,Integrated Subjects,Rosemary,4,Semester 2 : English,1,4
CBSE,Class 3,Integrated Subjects,Rosemary,4,Semester 1 : Social Studies,1,4
CBSE,Class 4,Integrated Subjects,Rosemary,4,Semester 1 : Social Studies,1,4
CBSE,Class 5,Integrated Subjects,Rosemary,4,Semester 1 : Social Studies,1,4
CBSE,LKG,Integrated Subjects,Rosemary,4,Semester 2 : English,1,4
CBSE,UKG,Integrated Subjects,Rosemary,4,Semester 2 : English,1,4
CBSE,Class 1,Integrated Subjects,Rosemary,5,Semester 2 : Mathematics,1,5
CBSE,Class 2,Integrated Subjects,Rosemary,5,Semester 2 : Mathematics,1,5
CBSE,Class 3,Integrated Subjects,Rosemary,5,Semester 2 : English,1,5
CBSE,Class 4,Integrated Subjects,Rosemary,5,Semester 2 : English,1,5
CBSE,Class 5,Integrated Subjects,Rosemary,5,Semester 2 : English,1,5
CBSE,LKG,Integrated Subjects,Rosemary,5,Semester 2 : Mathematics,1,5
CBSE,UKG,Integrated Subjects,Rosemary,5,Semester 2 : Mathematics,1,5
CBSE,Class 1,Integrated Subjects,Rosemary,6,Semester 2 : Environmental Studies,1,6
CBSE,Class 2,Integrated Subjects,Rosemary,6,Semester 2 : Environmental Studies,1,6
CBSE,Class 3,Integrated Subjects,Rosemary,6,Semester 2 : Mathematics,1,6
CBSE,Class 4,Integrated Subjects,Rosemary,6,Semester 2 : Mathematics,1,6
CBSE,Class 5,Integrated Subjects,Rosemary,6,Semester 2 : Mathematics,1,6
CBSE,LKG,Integrated Subjects,Rosemary,6,Semester 2 : Environmental Studies,1,6
CBSE,UKG,Integrated Subjects,Rosemary,6,Semester 2 : Environmental Studies,1,6
CBSE,Class 3,Integrated Subjects,Rosemary,7,Semester 2 : Science,1,7
CBSE,Class 4,Integrated Subjects,Rosemary,7,Semester 2 : Science,1,7
CBSE,Class 5,Integrated Subjects,Rosemary,7,Semester 2 : Science,1,7
CBSE,Class 3,Integrated Subjects,Rosemary,8,Semester 2 : Social Studies,1,8
CBSE,Class 4,Integrated Subjects,Rosemary,8,Semester 2 : Social Studies,1,8
CBSE,Class 5,Integrated Subjects,Rosemary,8,Semester 2 : Social Studies,1,8
