Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,Short Answer Questions (QPG),What do you do when you come to school in the morning?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School Short Answer Questions (QPG) 1_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,Short Answer Questions (QPG),What food do you eat during lunch time at school?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School Short Answer Questions (QPG) 1_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,Short Answer Questions (QPG),Where can you read and borrow books in the school?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School Short Answer Questions (QPG) 1_3,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,One Word Answer (QPG),We go to school to study/play.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School One Word Answer (QPG) 2_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,One Word Answer (QPG),We learn good/bad habits at school.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School One Word Answer (QPG) 2_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,One Word Answer (QPG),"You wish to buy eatables, you would go to the canteen/staff room.",N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School One Word Answer (QPG) 2_3,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,One Word Answer (QPG),The head of the school is the principal/class teacher.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School One Word Answer (QPG) 2_4,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,One Word Answer (QPG),The librarian/clerk looks after the books in the library.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School One Word Answer (QPG) 2_5,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,Fill in the blank (QPG),We all go to school to __________________________________.,N/A,,,,,,Weight3,Hard,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 11- Stepping into School Fill in the blank (QPG) 3_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 11- Stepping into School,,,Fill in the blank (QPG),We learn good __________________________________ and __________________________________ at our school.,N/A,,,,,,Weight3,Hard,Test Learning Outcome 1,Hard, Illustrative Social Studies Class 1 Chapter 11- Stepping into School Fill in the blank (QPG) 3_2,1
