Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, Choose the option that has the examples of only non-living things?," Bat, ball, chair, table, fan, and van"," Plants, animals, and humans"," Bat, ball, chair, table, fan, and van"," Sun, insects, water, birds, and air",None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, What is a characteristic of living things mentioned in the chapter?, Both (a)  and (c), Living things breathe, Living things grow, Both (a)  and (c),None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, Do non-living things move on their own?, No, Yes, No, Only sometimes,None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, How do humans breathe?, Through lungs, Through gills, Through stomata, Through lungs,None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, Which of the following is a characteristic of Non-living things mentioned in the chapter?, Non-living things cannot move on their own, Non-living things feel changes in the surroundings, Non-living things cannot move on their own, Non-living things reproduce young ones,None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, What is the process by which living things reproduce?, Reproduction, Growth, Reproduction, Breathing,None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper," What should be done to care for plants, birds, and animals?"," Be sensitive and kind to them, providing necessary care and respect", Ignore them, Harm them," Be sensitive and kind to them, providing necessary care and respect",None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, How do plants take in and release air?, Through stomata, Through lungs, Through stomata, Through gills,None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, What happens when living things like animals and humans get old?, They eventually stop breathing and die, They grow bigger, They eventually stop breathing and die, Both (a)  and (b),None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Multiple Choice Question (QPG) Test Paper, Choose the examples of non-living things," Table, chair, pen"," Table, chair, pen"," Humans, crow, peacock"," Wolf, cow, horse",None of the Above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG)," Living things, such as plants and animals, can be both natural and human-made",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG)," Non-living things, like tables and chairs, can grow over time",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG), Breathing is a characteristic feature shown by both living and non-living things,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG)," All natural things are living, and all human-made things are non-living",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG)," Non-living things, like rocks and soil, can reproduce",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG)," Animals, plants, and humans can feel changes in their surroundings",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG)," Non-living things, such as dolls and toys, can die when they get old",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG)," Living things, like plants, need sunlight for energy, similar to how humans need food",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG), Both living and non-living things have a life cycle,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,True or False (QPG),"  All living things, including plants, breathe through lungs, similar to animals and humans",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Match the following (QPG),"(i) Fish  a. Spiracles
(ii) Animals  b. Lungs
(iii) Insects  c. Stomata
(iv) Plants  d. Gills",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Match the following (QPG),"(i) Cows, lions, dogs  a. Wings
(ii) Birds  b. Fins
(iii) Fish  c. Legs",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Match the following (QPG),"(i) Living things a. Toys, road, vehicles
(ii) Natural things b. Rock, soil, sunlight
(iii) Non-living natural things c. Plants, animals, birds",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG)," Things such as bat, ball, chair, and table are _________things",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG)," Living things need __________, __________, and __________ to survive",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG), The leaves of the Mimosa plant close when __________,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG)," Things such as air, water, rocks, and soil are examples of __________ things",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG)," Animals and humans breathe through __________, while fish breathe through __________",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG), Living things can __________ on their own,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG)," Plants reproduce through __________, while animals like frogs reproduce by laying __________",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG)," Non-living things, like dolls or toys, do not __________ when pinched or thrown away",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG), The process by which living things produce young ones of their own kind is called __________,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Fill in the blank (QPG),All living things have a life cycle and eventually __________ when they get old,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), Are plants considered living or non-living things?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), What are some examples of non-living things?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG)," Why do living things need air, food, and water?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), Can non-living things grow with time?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), How do animals and humans breathe?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), Do non-living things feel changes in their surroundings?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), What is the characteristic that distinguishes living things from non-living things in terms of movement?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), Why can't non-living things reproduce?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG), How do plants show movement?,N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
CBSE,Class 3,Science,Illustrative Science,Chapter 1- Living and Non-Living Things,,,Very Short Answer Questions (QPG),"Why is caring for plants, birds, and animals important?",N\A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative  Science Class 3 Chapter 1 Test Paper Generator,1
