Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,Short Answer Questions (QPG),Who takes care of the school’s gardens and plants?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our SupportersShort Answer Questions (QPG) 1_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,Short Answer Questions (QPG),Who do you go to for help when you're sick?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our SupportersShort Answer Questions (QPG) 1_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A policeman/doctor catches thieves.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_1,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A tailor/carpenter stitches our clothes.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_2,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A gardener/cobbler tends our garden.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_3,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A cobbler/barber mends our shoes.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_4,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A postman/policeman brings us letters.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_5,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A person who treats us when we are ill ______________________________________,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_6,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A person who makes furniture for us ______________________________________,N/A,,,,,,Weight3,Hard,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_7,1
CBSE,Class 1,Social Studies,Illustrative Social Studies,Chapter 12- Our Supporters,,,One Word Answer (QPG),A person who cuts our hair ______________________________________,N/A,,,,,,Weight3,Hard,Test Learning Outcome 1,Hard, Illustrative Social Studies Class 1 Chapter 12- Our Supporters One Word Answer (QPG) 2_8,1
