Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, Which of these is an example of clothes?,N/A,Peepal tree,Frock,Thread,Wool,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, When  do you wear cotton clothes?,N/A,Winter,Snow storm, Autumn, Summer,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, What do clothes protect us from?,N/A,Dust,Animal attack,Bad habits,Accident,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, Which kind of clothes should you wear in winter?,N/A,Cotton,Woollen,Raincoat,Silk,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, What do nurses and policemen wear?,N/A,Hat,Uniform,Overcoat,Gumboots,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, Which animal gives us wool?,N/A,Elephant,Bear,Sheep,Silkworm,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, What do you wear when you sleep at night?,N/A,Coat,Night dress,Saree,Sherwani,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, What do we get from a silkworm?,N/A,Cotton, Wool,Silk,Nylon,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, What kind of  clothes should we wear?,N/A,Clean,Dirty,Uncomfortable,Not ironed,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Multiple Choice Question (QPG) Test Paper, What are clothes worn on formal occasions called?,N/A,Wedding dresses,Informal clothes,Formal clothes,Fancy dresses,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: MCQ 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), We get cotton from ____________,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), We wear ________________ when we sleep,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), __________ is the woolly coat of a sheep,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), We wear  ______________clothes on festivals,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), We wear  ______________ to keep our feet dry,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), A police man wears  an _____________,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), Raj is wearing  a _________________ on a rainy day,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), She wore a _____ saree on Diwali,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), We wear cotton clothes in  ________holidays,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Fill in the blank (QPG), We must wear  __________clothes,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Fill in the blanks 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), We wear clothes to cover our body,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), We wear same clothes on different occasions,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), Raj wears a raincoat in summer,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), Sheena wore a bright and colourful dress for the birthday party,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), Everyone wants to get wet in the rainy season,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), A postman wears a uniform,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), The nurses do not wear uniforms,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), Silk sarees are made from cotton threads,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), Woollen sweaters are worn in winter,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,True or False (QPG), We use umbrella on a cold day,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: True and false 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), What should Rani wear on a hot summer day?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), What does a silk worm give us?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), Name two winter clothes,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), What clothes are worn to keep warm on a cold day?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), How does it feel in summer?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), What do you wear over your clothes on a rainy day?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), What do you mostly wear to a birthday party?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), Name the three major seasons,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), What is worn on hands to keep warm in winters?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Very Answer Questions (QPG), Name two clothes you wear in summer,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Very Short Ans Ques 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), Why do we need to wear clothes? ,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 1,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), What happens in summer?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 2,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG),Write about the winter season,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 3,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), What kind of clothes do we wear in the rainy season?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 4,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), What is a uniform?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 5,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), Where can we get silk from?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 6,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), What are the favourite clothes you were? Give one reason,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 7,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), What kind of clothes should we wear all the time?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 8,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), What are formal clothes?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 9,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 6 Clothes,,,Short Answer Questions (QPG), Why are uniforms important?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental Studies Chapter 6 Clothes: Short ans type ques 10,1
CBSE,Class 1,Environmental Studies,Illustrative Environmental Studies,Chapter 7 Air and Water,,,Multiple Choice Question (QPG) Test Paper, Can you see air?,N/A, No,Yes,Sometimes,Never,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Environmental StudiesChapter 7 Air and Water: MCQ 1,1
