Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,Multiple Choice Question (QPG) Test Paper,OS stands for:,N/A,Operating symbol,Operation system,Operating system,All of these,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: MCQ 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,Multiple Choice Question (QPG) Test Paper,Too much text formatting is not possible in:,N/A,Notepad,WordPad,Paint,None of these,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: MCQ 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,Multiple Choice Question (QPG) Test Paper,Which of the following is an application which is used to play audio and video files?,N/A,Windows media player,WordPad,Paint,None of these,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: MCQ 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,Multiple Choice Question (QPG) Test Paper,Which of the following is not available in Accessories folder?,N/A,Paint,Windows media player,Notepad,None of these,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: MCQ 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,Multiple Choice Question (QPG) Test Paper,Paint was introduced as part of:,N/A,Windows 1.0,Windows 2.0,MS-DOS,All of these,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: MCQ 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,True or False (QPG),You can use Windows + R keys to open a calculator.,N/A,,,,,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: True and false 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,True or False (QPG),Paint is a program which is used to create drawings on the computer.,N/A,,,,,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: True and false 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,True or False (QPG),WordPad files are saved with the .txt extension.,N/A,,,,,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: True and false 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,True or False (QPG),RTF stands for Rich Text Format.,N/A,,,,,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: True and false 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,True or False (QPG),Character map is useful when characters not from keyboard are to be entered.,N/A,,,,,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: True and false 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 2. More on Windows 10,,,Fill in the blank (QPG),Windows 10 is the product of _______ Corporation.,N/A,,,,,,Other,Medium ,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 2. More on Windows 10: Fill in the blanks 1,1
