Board Name,Class Name,Subject Name,Series Name,Chapter Number,Chapter Name,Status,Position
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),1,Chapter 01 The French Revolution,1,1
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),2,Chapter 02 The Russian Revolution,1,2
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),3,Chapter 03 Rise of Nazism,1,3
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),4,Chapter 04 Indian National Movement,1,4
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),5,Chapter 05 The Locational Setting and Relief,1,5
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),6,Chapter 06 Climate,1,6
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),7,Chapter 07 Drainage,1,7
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),8,Chapter 08 Natural Vegetation,1,8
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),9,Chapter 09 Wildlife,1,9
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),10,Chapter 10 Map Reading (Including Drawing and Insertion),1,10
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),11,Chapter 11 Democracy,1,11
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),12,Chapter 12 Democracy in India,1,12
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),13,Chapter 13 Electoral Politics in a Democracy,1,13
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),14,Chapter 14 Institution of Parliamentary Democracy,1,14
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),15,Chapter 15 Citizen's Rights in a Democracy,1,15
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),16,Chapter 16 Economics,1,16
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),17,Chapter 17 Population,1,17
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),18,Chapter 18 Poverty,1,18
NBSE,Class 9,Social Science,A Textbook of Social Sciences (Nagaland Edition),19,Chapter 19 People as a Resource,1,19
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),1,Chapter 1 The Rise of Nationalism in Europe,1,1
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),2,Chapter 2 The Nationalist Movement in Indochina,1,2
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),3,Chapter 3 Nationalism in India,1,3
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),4,Chapter 4 Trade and Globalisation,1,4
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),5,Chapter 5 Resources,1,5
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),6,Chapter 6 Power Resources,1,6
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),7,Chapter 7 Agriculture,1,7
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),8,Chapter 8 Manufacturing Industries,1,8
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),9,Chapter 9 Transport and Communication,1,9
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),10,Chapter 10 Map Reading,1,10
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),11,Chapter 11 Working of Democracy,1,11
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),12,Chapter 12 Power Sharing Mechanisms in Democracy,1,12
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),13,Chapter 13 Competition and Contestations in Democracy,1,13
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),14,Chapter 14 Outcomes of Democracy,1,14
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),15,Chapter 15 Development,1,15
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),16,Chapter 16 Money and Financial System,1,16
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),17,Chapter 17 Role of Service Sector in Indian Economy,1,17
NBSE,Class 10,Social Science,A Textbook of Social Sciences (Nagaland Edition),18,Chapter 18 Consumer Awareness,1,18
