Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>Which of the following does not involve a chemical reaction?</strong></p>  ,3, Digestion of food, Respiration, Melting of candle wax,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 1,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>The chemical reaction between quicklime and water is characterised by</strong></p>  ,3, Evolution of H2 gas, Change in colour of the product, Change in temperature,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 2,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>The chemical equations are balanced to satisfy which of the following law in chemical reaction?</strong></p>  ,2, Law of conservation of magnetism, Law of conservation of mass, Law of conservation of momentum,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 3,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>Which of the following is a characteristic of chemical reactions?</strong></p>  ,3, Change in colour, Change in temperature, All of the above,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 4,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>Which of the following does not happen during a chemical reaction?</strong></p>  ,3, Breaking of old chemical bonds and formation of new chemical bonds., A rearrangement of atoms takes place to form new products., Atoms of one element change into those of another element to form new products.,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 5,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>The chemical reaction between copper sulphate solution and zinc metal is characterised by :</strong></p>  ,2, Evolution of hydrogen gas, Change in colour of the product, Formation of zinc sulphate precipitate,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 6,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>Which of the following is a physical change?</strong></p>  ,2, Electrolysis of water, Boiling of water, Reaction of water with sodium metal,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 7,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>What does the symbol (aq) represent in a chemical equation?</strong></p>  ,3, Liquid state, Solid state, Aqueous state,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 8,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>Which of the following chemical equation is balanced?</strong></p>  ,3, Na + O2 ? Na2O, H2O2 ? H2O + O2, ZnSO4 + Mg ? MgSO4 + Zn,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 9,1
CBSE,Class 10,Science,NCERT Science,Chapter 1 Chemical Reactions and Equations,,,Multiple Choice Question (Online), <p><strong>&ldquo;Hydrogen sulphide gas burns in air to give water and sulphur dioxide,3, H2S + O2  SO2 + H2O, 4H22 + 3O  4SO2 + 4H2O, 2H2S + 3O2  2SO2 + 2H2O,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 1 Chemical Reactions and Equations Multiple Choice Question (Online) 10,1
