Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,Which is an Internet based program to form communities?,N/A,Social networking,Chatting,Greeting,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: MCQ 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,Which button is used to open 'New Message' window?,N/A,Compose,lnbox,Sign out,All of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: MCQ 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,Which button is used to exit an email account?,N/A,Reply,Sign in,Sign out,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: MCQ 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,Where are all the incoming mails stored?,N/A,Compose,lnbox,Trash,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: MCQ 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,Skype and WhatsApp are examples of:,N/A,Social networking websites,Chatting software,E-greeting websites,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: MCQ 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,True or False (QPG),You cannot forward emails to others.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: True and false 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,True or False (QPG),Cc enables us to send an email to many recipients.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: True and false 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,True or False (QPG),All the deleted emails move into the Bin folder.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: True and false 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,True or False (QPG),An email can be sent without signing up.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: True and false 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,True or False (QPG),The Internet can be defined as networks of computers.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: True and false 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Fill in the blank (QPG),______________enables us to send messages on the computer using the Internet.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Fill in the blank (QPG),_____________refers to the address of a web page.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Fill in the blank (QPG),_____________is a global network that connects millions of computers.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Fill in the blank (QPG),The emails that have bold titles are called___________ emails.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Fill in the blank (QPG),________ option is used to respond to the received email.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Short Answer Questions (QPG),What is an email?,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Short Answer Questions (QPG),Define any two communication services on the Internet.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Short Answer Questions (QPG),What are e-greetings?,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Short Answer Questions (QPG),Distinguish between Cc and Bee.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Short Answer Questions (QPG),How to attach a file with an email?,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Fill in the blanks 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Activity Based Question QPG,Reena on the occasion of a friend's birthday wants to send her an e-greeting card. But she has forgotten the steps to access it. Tell her the proper steps to access and send e-greeting to her friend.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Activity based questions 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Activity Based Question QPG,Shaurya is new to the world of internet and he wants to create an email account in Gmail. Tell him the steps to do so.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Activity based questions 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Project Questions QPG,"Create an email account on Yahoo Mail and compare the interfaces of both Gmail and Yahoo. Also, write the differences in your notebook.",N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 7.  EmaiI and other Internet Services: Project Questions ,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,The_________block is used to run a set of instructions till a condition is satisfied.,N/A,Repeat,Repeat until (),Forever,None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: MCQ 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,The ______ block repeats an action infinitely.,N/A,Forever,Repeat(),Repeat until (),None of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: MCQ 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 7. EmaiI and other Internet Services,,,Multiple Choice Question (QPG) Test Paper,______ blocks are 77 in number.,N/A,Stack,Reporter,Boolean,All of these,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: MCQ 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Fill in the blank (QPG),The_______ blocks category is used to sense the keyboard input while executing the Script.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Fill in the blanks 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Fill in the blank (QPG),There are____________ looping blocks in Scratch.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Fill in the blanks 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Fill in the blank (QPG),The two cap blocks can be found in the ______ category.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Fill in the blanks 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Fill in the blank (QPG),A ________is a placeholder in Scratch's memory that is used to store a changing value.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Fill in the blanks 4,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Fill in the blank (QPG),The _____ block used to do mathematical operations.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Fill in the blanks 5,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Short Answer Questions (QPG),Name the different types of blocks available in Scratch.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Short answer type question 1,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Short Answer Questions (QPG),Define variables.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Short answer type question 2,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Short Answer Questions (QPG),What are operators?,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Short answer type question 3,1
CBSE,Class 5,Computer Science,Computer Science Success 2024,Chapter 8. Programming in scratch,,,Activity Based Question QPG,Sara wants to calculate the sum of two values in her Scratch project. Suggest her the appropriate block to do the same.,N/A,,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Computer Science Success Class 5 Chapter 8. Programming in scratch: Activity based question 1,1
