Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Fill in the blank (QPG),A computer is a _________________________ machine.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Fill in the blank (QPG),A computer is made by __________________________.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Fill in the blank (QPG),Computers do not have ________________________________.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Fill in the blank (QPG),Humans can make _______________________________.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Fill in the blank (QPG),Humans eat ________________________________ to live.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Multiple Choice Question (QPG) Test Paper,A computer works on __________________.,N/A,Electricity,Manpower,Fuel,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Multiple Choice Question (QPG) Test Paper,Which of the following is a man-made thing?,N/A,Computer,Sun,Moon,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Multiple Choice Question (QPG) Test Paper,Which of the following is a smart machine?,N/A,Fan,Train,Computer,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Short Answer Questions (QPG),What are man-made things?,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
CBSE,Class 2,Computer Science,Enter  A Complete Course in Computer Science,Chapter 1 Computer – A Machine,,,Short Answer Questions (QPG),Write any four tasks that we can do on the computer.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Computer Science, Enter — A Complete Course in Computer Science",1
