Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,2 hundreds + 7 tens = _________ hundred + 17 tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,3 hundreds + 6 tens = 2 hundreds + _________ tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,4 hundreds = 3 hundreds + _________ tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,5 hundreds + __________ tens = 4 hundreds + 12 tens.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,576 in words is __________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,6 hundreds + 4 tens = 5 hundreds + _________ tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,7 hundreds + 12 tens = _____ hundreds + 2 tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,7 hundreds + 8 tens = _________ hundreds + 18 tens,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,"Arranging 478, 874, 748, 487 in ascending order, we get__________________________.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,The number for seven hundred three is __________.,,,,,,,,,,,,
CBSE,Class 2,Mathematics,Progress in Mathematics,Chapter 5 Addition and Subtraction of 3-digit Numbers,NA,NA,Fill in the Blanks,"The smallest 4-digit number using the digits 2, 7, 0, 5 is ______.",,,,,,,,,,,,
