Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which body part of a bird helps it to fly?,Wings ,Tail ,Beak,Wings ,Feet,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 1 ,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,What body part of a bird helps it to grip onto ,Feet,Tail,Beak,Wings,Feet,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which type of beak do eagle have?,Hooked beak,Flat beak,Long pointed beak,Hooked beak,Short beak,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which of the following is NOT a reason why birds ,Flying faster,Protection from predators,Finding mates,Sharing food,Flying faster,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which is the most common season for migrations of ,Winter,Summer,Winter,Monsoon,None of the above,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which bird sucks nectar from flowers?,Humming bird,Humming bird,Eagle,Owl,Duck,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 6,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Where do some birds gather at sunset?,In nests,In nests,In ponds,In flocks,In caves,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 7,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which of the following is a nocturnal bird?,Owl,Sparrow,Parrot,Owl,Duck,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 8,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which of the following is NOT a use of nest?,To fight,To lay and protect eggs,To protect young ones,To take rest,To fight,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 9,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,Multiple Choice Question (QPG) Test Paper,Which of the following bird eat flesh of dead ,Vultures,Vultures,Pigeons,Penguin,Humming bird,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator MCQ 10,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,True or False (QPG),"A sharp, horny and curved nail-like structure in each toe is called a claw.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator True or False 1,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,True or False (QPG),"Flesh eating birds such as eagle and vultures have very sharp, pointed and curved claws called talons.",NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator True or False 2,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,True or False (QPG),Birds during sunset start their daily activities such as flying and searching their food to eat.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator True or False 3,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,True or False (QPG),Nocturnal birds are most active during the day.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator True or False 4,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,True or False (QPG),Night migrating birds take off as the sun sets.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator True or False 5,1
CBSE,Class 4,Environmental Studies,Illustrative Environmental Studies,Chapter 4- Birds,,,True or False (QPG),Birds do not have teeth. They use their beaks to catch and eat food.,NA,,,,,,Weight1,Medium,Test Learning Outcome 1,Medium,Illustrative Environmental Studies Class 4 Chapter 4- Birds Test Paper Generator True or False 6,1
