Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,HOTS Questions,‘India’s geographical features have had a profound effect on its history.’ Comment.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Long Answer type Questions,How are literary sources helpful in studying history?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Long Answer type Questions,How does an archaeologist reconstruct history?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Match the Column,"1. Chronology (a) Megasthenes
2. Prehistory (b) Study of inscriptions
3. Deccan (c) When writing had not been invented
4. Epigraphy (d) Record of events
5. Indika (e) Dravidian culture",,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Multiple Choice Question,Deccan region is well known for,,megaliths,temples,Sangam literature,all the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Multiple Choice Question,Epigraphy is the study of,,coins,inscriptions,manuscripts,all of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Multiple Choice Question,The most popular method of dating used by archaeologists is,,carbon-14 dating,carbon-18 dating,carbon-33 dating,none of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Multiple Choice Question,The study of coins is called,,inscription,numismatics,epigraphy,none of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Multiple Choice Question,Which of the following is an example of secular literature?,,Vedas,The Epics,Indika,None of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Short Answer type Questions,Differentiate between numismatics and epigraphy.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Short Answer type Questions,Mention the four geographical divisions of India.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Short Answer type Questions,Mention two literary sources of history. Write the names of the authors.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Short Answer type Questions,The earliest manuscripts were written on which material?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Short Answer type Questions,What are the various kinds of archaeological sources?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Very Short Answer type Questions,Name the two sources of history.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Very Short Answer type Questions,What does AD stand for?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Very Short Answer type Questions,What does BC stand for?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),"History 1. Introduction : What. Where, How and When?",,,Very Short Answer type Questions,What is archaeology?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Long Answer type Questions,Bring out the main features of the Neolithic Age.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Long Answer type Questions,Differentiate between the Palaeolithic period and the Mesolithic Period.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Long Answer type Questions,What do you know about the religious beliefs of early man?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Multiple Choice Question,During the Stone Age early people used tools and weapons made of,,copper,stone,iron,wood,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Multiple Choice Question,During which age early people used tools known as Microliths?,,Palaeolithic Period,Mesolithic Period,Neolithic Period,All of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Multiple Choice Question,The largest and the most spectacular cave paintings have been found at which place?,,Naldah,Gararda,Golpur,Bhimbetka,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Multiple Choice Question,Traces of ash left by early man have been found in which caves?,,Bhimbetka,Kurnool,Golpur,All of these,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Multiple Choice Question,What is the approximate period of Neolithic Age in India?,,"15,000 BC – 4,000 BC","10,000 BC – 8,000 BC","8,000 BC – 4,000 BC","4,000 BC – 3,000 BC",,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Short Answer type Questions,Describe the main features of cave paintings of Stone Age people.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Short Answer type Questions,How did the early man discover fire?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Short Answer type Questions,How did the Stone Age people get food?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,True and False (Online),A nomad leads a settled life.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,True and False (Online),Discovery of fire made life difficult for the Stone Age people.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,True and False (Online),Kurnool caves are in Madhya Pradesh.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,True and False (Online),Rock paintings are depicted on the floor of caves.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,True and False (Online),Stone tools were used only as weapons of defence.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Value based Questions,How did the discovery of fire change the life of early man?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Very Short Answer type Questions,Name the periods in which the Stone Age is divided.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Very Short Answer type Questions,What was the most important discovery of early man?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Very Short Answer type Questions,When did the Mesolithic period begin and end in India?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 2. The Earliest People,,,Very Short Answer type Questions,Why is Bhimbetka famous?,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
CBSE,Class 6,Social Science,Social Science Success (2023-24),History 3.The First Farmers and Herders,,,HOTS Questions,Describe the effect of development of agriculture on human civilisation.,,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","tagone,tagtwo",1
