Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,27 =,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,3 tens and 2 ones = -----------------------------.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,599 is just before______________________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,6 tens and 0 ones = -----------------------------.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,9 tens and 1 one = ---------------------------------.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,920 is between_____________and______________.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,Eight hundred nine is written as__________________,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 605, the place value of 5 is _______________________.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 605, the place value",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 605, the place value",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 61, the place value of 6 is ----------------------------.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 63, the place value of 6 is ---------------------------------.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 659, 6 is at___________________place.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 659, 9",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 723, 2 is at__________________place.",,,,,,,,,,,,
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 92, the place value of 2 is ------------------------------.",,,,,,,,,,,,
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 975, 9",,,,,,,,,,,,
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,"In 16, the place value of 6 is ----------------------------- .",,,,,,,,,,,,
ICSE,Class 2,Mathematics,Foundation Mathematics (2023-24),Chapter 1: Numbers,NA,NA,Fill in the Blanks,Place value of 5 in 259 ___________________,,,,,,,,,,,,
