Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,"Put <, > or = sign in the box 121 ________ 212",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,"Put <, > or = sign in the box 560 ________ 871",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,"Put <, > or = sign in the box 784 _______ 856",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write 5 consecutuve numbers starting from 379,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write 5 consecutuve numbers starting from 379.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write in ascending order 212 | 421 | 117 | 398 | 121,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write in ascending order 309 | 499 | 198 | 212 | 298,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write in descending order : 431 | 290 | 862 | 119 | 329,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write in short form : 400 + 70 + 1 = __________,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write in short form : 600 + 20 + 3 = ________,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write numerals for : Five hundred nine,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,"Write the missing numbers 356, _____, _____, _____, 360, _____.",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the number which come before and after the given number : _____ 679 _______.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the number which comes between the given numbers 987 _______ 989.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the number which comes between the given numbers 311 _______ 313,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the number which comes between the given numbers 723 _______ 725.,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 10’s 876,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 2’s 782,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 2’s 677,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 3’s . 856,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 3’s 289,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 3’s 152,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 4’s 634,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 4’s 801,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the numbers by skip counting of 5’s 212,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the place value of underlined digits : 1 8 7,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the smallest and largest number : 321 | 445 | 876 | 101 | 211,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the smallest and largest number : Write the smallest and largest number,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write the smallest and largest number : 762 | 129 | 99 | 1000 | 872,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,Write 5 consecutive numbers starting from 801,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,". Put <, > or = sign in the box 389_____876",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,". Put <, > or = sign in the box 779 ________ 490",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,". Put <, > or = sign in the box 804 _________ 378",NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
CBSE,Class 2,Mathematics,Star Maths,Chapter 1. Numbers,NA,NA,Short Answer type Questions,. Write the numbers by skip counting of 10’s 230,NA,NA,NA,NA,NA,NA,Other,Easy,Test Learning Outcome 1,Skillone,tagone,1
