Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),"My mother is a teacher. ______________ teaches English. The students love
______________.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),"My sister is married to an American. _________ lives in Florida. _________ go to
visit _____________ in the holidays.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),"Ramesh asked his father to give _________ some money. _________ is a great
spendthrift.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),"The boys of class eleven are rowdy. _________ make a lot of noise. The
principal punished ______________.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),"His mother, father and grandparents all live together. _________ is a joint family.",N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),I have a canary. _________ sings beautifully. _________ eats out of my hands.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),Mother and ____________ watch Animal Planet. ____________ both simply love it.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),Priya has a scarf. ______________ has a green scarf.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),That is my house. ______________ is made of white stone.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,PRONOUNS,,,Fill in the blank (QPG),This is Tom’s bat. ______________ plays cricket.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
CBSE,Class 3,English,Grammar Success with Composition,VERBS,,,Fill in the blank (QPG),One boy and one girl ____________ ____________ towards the train.,N/A,,,,,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",Grammar Success with Composition Class 3,1
