Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,Which of the following animal lay eggs?,N/A,Hen,Dog,Cat,Elephant,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,What is the process of breaking down of hen’s eggshell called?,N/A,Incubation,Metamorphosis,Hatching,Moulting,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,The life cycle of a butterfly involves four stages. Which of the following is not one of them?,N/A,Egg,Caterpillar,Nymph,Adult,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,What is the process of drastic changes in an insect's body structure called?,N/A,Incubation,Metamorphosis,Hatching,Moulting,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,Which of the following is not a mammal?,N/A,Bat,Whale,Duck-billed platypus,Lizard,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,The babies of mammals receive nourishment from their mother's:,N/A,Blood,Eggs,Milk,Fur,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,What do birds use to keep their eggs warm?,N/A,Nests,Feathers,Beaks,Wings,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,Which type of insect collects nectar and makes honey?,N/A,Mosquito,Butterfly,Ladybug,Bee,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,What is the shedding of old skin in insects called?,N/A,Incubation,Metamorphosis,Hatching,Moulting,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
CBSE,Class 4,Science,Illustrative Science,Chapter 3- Reproduction in Animals,,,Multiple Choice Question (QPG) Test Paper,Mammals typically have what on their bodies?,N/A,Scales,Feathers,Hair or fur,Shells,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo","Illustrative science Class 4 Chapter 3, Test Paper Generator",1
