Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,What are the stages of human growth?,N/A,"Baby, child, adult","Infant, toddler, teenager","Newborn, kid, elder",All of the above,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 1,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,Which part of our body does NOT change colour as we grow?,N/A,Hair,Eyes,Skin,Teeth,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 2,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,What is the main reason we grow taller?,N/A,Eating healthy foods,Getting enough sleep,Exercising regularly,All of the above,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 3,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,Which of these things can a baby do that a child cannot?,N/A,Walk,Talk,Eat solid food,Sleep for long hours,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 4,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,"As we grow older, we become ______.",N/A,Weaker,Smaller,More dependent,More independent,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 5,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,Plants and animals also grow. What happens to plants as they grow?,N/A,They lose their leaves,They get shorter,They make more flowers and fruits,They stop growing altogether,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 6,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,"Which animal goes through a similar transformation as humans, from egg to chick to hen?",N/A,Butterfly,Frog,Cow,Fish,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 7,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,What is the main difference between a child and an adult?,N/A,Age,Height,Responsibility,All of the above,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 8,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,Why is it important to learn about growing up?,N/A,To understand how our bodies change,To learn new skills and become independent,To appreciate the different stages of life,All of the above,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 9,1
CBSE,Class 2,Integrated Subjects,Rosemary,Semester 1 : Environmental Studies,Chapter 1 More About Myself,,Multiple Choice Question (QPG) Test Paper,What is the term for an activity we love to do in our free time?,N/A,Task,Hobby,Duty,Job,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Rosemary Class 2 Semester 1 Test Paper Generator  Chapter 1 More About Myself: MCQ 10,1
