Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,Question,Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>How many elements are known till date?</strong></p> ,2,<p> 108</p> ,<p> 118</p> ,<p> 188</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  1,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>Out of these 118 how many elements are naturally occurring?</strong></p> ,1,<p> 94</p> ,<p> 96</p> ,<p> 98</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  2,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>Matter around us is present in the form of___________.</strong></p> ,1,<p> elements compounds and mixtures</p> ,<p> water air earth sky and fire</p> ,<p> organic compounds</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  3,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>The elements contain atoms of__________.</strong></p> ,2,<p> different types</p> ,<p> only one type</p> ,<p> two types in fixed proportion</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  4,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>The earliest attempt to classify the elements resulted in grouping the then known elements as__________________.</strong></p> ,1,<p> metals and non-metals</p> ,<p> elements and compounds</p> ,<p> substances and mixtures</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  5,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>When did D&ouml;bereiner arrange the elements with similar properties into groups?</strong></p> ,3,<p> In 1917</p> ,<p> In 1866</p> ,<p> In 1817</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  6,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>D&ouml;bereiner arranged the elements with similar properties into groups these groups are<br />  called___________.</strong></p> ,1,<p> triads</p> ,<p> octaves</p> ,<p> periods</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  7,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>Which of the following is a Dobereiner triad?</strong></p> ,3,<p> Ne Ar K</p> ,<p> Zn Cr Na</p> ,<p> Cl Br I</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  8,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>D&ouml;bereiner arranged the elements in triads in the order of increasing_____________.</strong></p> ,2,<p> atomic numbers</p> ,<p> atomic masses</p> ,<p> electronegativity</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  9,1
CBSE,Class 10,Science,NCERT Science,Chapter 5 Periodic Classification of Elements,,,Multiple Choice Question (Online), <p>Newlands arranged elements in how many groups?</strong></p> ,1,<p> 7</p> ,<p> 8</p> ,<p> 18</p>  ,None of the above,,Other,Hard,Test Learning Outcome 1,"Skillone,skilltwo",NCERT Science Class 10 Chapter 5 Periodic Classification of Elements Multiple Choice Question (Online) Quiz  10,1
