Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,Short Answer Questions (QPG),How do you go to school?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School Short Answer Questions (QPG) 1_1,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,Short Answer Questions (QPG),Why do we go to school?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School Short Answer Questions (QPG) 1_2,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,Short Answer Questions (QPG),What do you do at school?,N/A,,,,,,Weight1,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School Short Answer Questions (QPG) 1_3,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,One Word Answer (QPG),Children in the age group of 2-4 years go to primary/kindergarten school.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School One Word Answer (QPG) 2_1,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,One Word Answer (QPG),The middle school is up to class five/eight.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School One Word Answer (QPG) 2_2,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,One Word Answer (QPG),Schools up to Class 20 are called secondary/senior secondary school.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School One Word Answer (QPG) 2_3,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,One Word Answer (QPG),"After passing Class 22, students join college/school.",N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School One Word Answer (QPG) 2_4,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,One Word Answer (QPG),Some adults go to a night/day school.,N/A,,,,,,Weight2,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School One Word Answer (QPG) 2_5,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,Short Answer Questions (QPG),We study many subjects at school.,N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School Short Answer Questions (QPG) 3_1,1
CBSE,Class 2,Social Studies,Illustrative Social Studies,Chapter 08. Going to School,,,Short Answer Questions (QPG),"After the children pass Class 20, they go to college for higher studies.",N/A,,,,,,Weight3,Easy,Test Learning Outcome 1,Easy, Illustrative Social Studies Class 2 Chapter 08- Going to School Short Answer Questions (QPG) 3_2,1
