Board Name,Class Name,Subject Name,Series Name,Chapter Name,Topic Name,Subtopic Name,Question Type,"Question(If question is mcq or Assertion & Reason  use option 1 to option 4 and in answer give 1,2,3,4 number only not option value, if true false, or any other type question give answer in answer coloumn and for fill in the blanks you can use comma seprator for multiple filling answers eg fill1,fill2, fill3)",Answer,Option1,Option2,Option3,Option4,Explanation,Question Weight(optional),Difficulty Level,Learning Outcomes(optional),"Skills(optional if any seprate with comma ,)","Tags(optional if any seprate with comma ,)","Status(1==active,0=Inactive)"
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Multiple Choice Question (QPG) Test Paper,The liver helps in the breakdown of,N/A,protein,fat,mineral,sugar,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :MCQ 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Multiple Choice Question (QPG) Test Paper,How many permanent teeth are found in children?,N/A, Thirty-two,Twenty-two,Twenty,Zero,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :MCQ 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Multiple Choice Question (QPG) Test Paper,How many molars are present in the upper jaw of an adult human?,N/A,Twelve,Sixteen,Six,Eight,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :MCQ 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Multiple Choice Question (QPG) Test Paper,The food from the mouth to the stomach reaches through:,N/A,Oesophagus,Small Intestine,Large intestine ,Liver,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :MCQ 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Multiple Choice Question (QPG) Test Paper,Digestion of food starts in our,N/A,mouth,stomach,liver,intestine,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :MCQ 5,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Fill in the blank (QPG),The central part of the tooth contains________.,"Hints: nerves,twelve,eight,enamel,biting ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :Fill in the blanks 1,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Fill in the blank (QPG),Teeth are covered by a white _____.,"Hints: nerves,twelve,eight,enamel,biting ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :Fill in the blanks 2,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Fill in the blank (QPG),Teeth give________ to our face. ,"Hints: nerves,twelve,eight,enamel,biting ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :Fill in the blanks 3,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Fill in the blank (QPG),Incisors are front teeth for__________.,"Hints: nerves,twelve,eight,enamel,biting ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :Fill in the blanks 4,1
CBSE,Class 4,Science,Illustrative Science,Chapter 7- Human Teeth and Digestive System,,,Fill in the blank (QPG),There are ______ molars and ______ premolars.  ,"Hints: nerves,twelve,eight,enamel,biting ",,,,,,Other,Medium,Test Learning Outcome 1,"Skillone,skilltwo",Illustrative Science  Class 4 Chapter 7 Human Teeth and Digestive System :Fill in the blanks 5,1
